wavenumber,PS_PMMA-50ppm-3,PS_PMMA-50ppm-3_1_augmented,PS_PMMA-50ppm-3_2_augmented,PS_PMMA-50ppm-3_3_augmented,PS_PMMA-50ppm-3_4_augmented,PS_PMMA-50ppm-3_5_augmented,PS_PMMA-50ppm-3_6_augmented,PS_PMMA-50ppm-3_7_augmented,PS_PMMA-50ppm-3_8_augmented,PS_PMMA-50ppm-3_9_augmented,PS_PMMA-50ppm-3_10_augmented,PS_PMMA-50ppm-2,PS_PMMA-50ppm-2_1_augmented,PS_PMMA-50ppm-2_2_augmented,PS_PMMA-50ppm-2_3_augmented,PS_PMMA-50ppm-2_4_augmented,PS_PMMA-50ppm-2_5_augmented,PS_PMMA-50ppm-2_6_augmented,PS_PMMA-50ppm-2_7_augmented,PS_PMMA-50ppm-2_8_augmented,PS_PMMA-50ppm-2_9_augmented,PS_PMMA-50ppm-2_10_augmented,PS_PMMA-50ppm-1,PS_PMMA-50ppm-1_1_augmented,PS_PMMA-50ppm-1_2_augmented,PS_PMMA-50ppm-1_3_augmented,PS_PMMA-50ppm-1_4_augmented,PS_PMMA-50ppm-1_5_augmented,PS_PMMA-50ppm-1_6_augmented,PS_PMMA-50ppm-1_7_augmented,PS_PMMA-50ppm-1_8_augmented,PS_PMMA-50ppm-1_9_augmented,PS_PMMA-50ppm-1_10_augmented,PS_PMMA-100ppm-1,PS_PMMA-100ppm-1_1_augmented,PS_PMMA-100ppm-1_2_augmented,PS_PMMA-100ppm-1_3_augmented,PS_PMMA-100ppm-1_4_augmented,PS_PMMA-100ppm-1_5_augmented,PS_PMMA-100ppm-1_6_augmented,PS_PMMA-100ppm-1_7_augmented,PS_PMMA-100ppm-1_8_augmented,PS_PMMA-100ppm-1_9_augmented,PS_PMMA-100ppm-1_10_augmented,PS_PMMA-100ppm-2,PS_PMMA-100ppm-2_1_augmented,PS_PMMA-100ppm-2_2_augmented,PS_PMMA-100ppm-2_3_augmented,PS_PMMA-100ppm-2_4_augmented,PS_PMMA-100ppm-2_5_augmented,PS_PMMA-100ppm-2_6_augmented,PS_PMMA-100ppm-2_7_augmented,PS_PMMA-100ppm-2_8_augmented,PS_PMMA-100ppm-2_9_augmented,PS_PMMA-100ppm-2_10_augmented,PS_PMMA-100ppm-3,PS_PMMA-100ppm-3_1_augmented,PS_PMMA-100ppm-3_2_augmented,PS_PMMA-100ppm-3_3_augmented,PS_PMMA-100ppm-3_4_augmented,PS_PMMA-100ppm-3_5_augmented,PS_PMMA-100ppm-3_6_augmented,PS_PMMA-100ppm-3_7_augmented,PS_PMMA-100ppm-3_8_augmented,PS_PMMA-100ppm-3_9_augmented,PS_PMMA-100ppm-3_10_augmented,PS_PMMA-200ppm-1,PS_PMMA-200ppm-1_1_augmented,PS_PMMA-200ppm-1_2_augmented,PS_PMMA-200ppm-1_3_augmented,PS_PMMA-200ppm-1_4_augmented,PS_PMMA-200ppm-1_5_augmented,PS_PMMA-200ppm-1_6_augmented,PS_PMMA-200ppm-1_7_augmented,PS_PMMA-200ppm-1_8_augmented,PS_PMMA-200ppm-1_9_augmented,PS_PMMA-200ppm-1_10_augmented,PS_PMMA-200ppm-2,PS_PMMA-200ppm-2_1_augmented,PS_PMMA-200ppm-2_2_augmented,PS_PMMA-200ppm-2_3_augmented,PS_PMMA-200ppm-2_4_augmented,PS_PMMA-200ppm-2_5_augmented,PS_PMMA-200ppm-2_6_augmented,PS_PMMA-200ppm-2_7_augmented,PS_PMMA-200ppm-2_8_augmented,PS_PMMA-200ppm-2_9_augmented,PS_PMMA-200ppm-2_10_augmented,PS_PMMA-200ppm-3,PS_PMMA-200ppm-3_1_augmented,PS_PMMA-200ppm-3_2_augmented,PS_PMMA-200ppm-3_3_augmented,PS_PMMA-200ppm-3_4_augmented,PS_PMMA-200ppm-3_5_augmented,PS_PMMA-200ppm-3_6_augmented,PS_PMMA-200ppm-3_7_augmented,PS_PMMA-200ppm-3_8_augmented,PS_PMMA-200ppm-3_9_augmented,PS_PMMA-200ppm-3_10_augmented
498.72,0.0,23.59567086008758,52.54855838996958,6.03135035525483,22.593702156573436,61.013248018252284,38.799740653020926,14.725151631192714,58.20812124987718,22.02899262833051,35.11559766340416,0.0,15.267159285160268,63.92213607843304,2.40647505530443,67.34246697963803,45.97096922542183,2.420774091165917,51.86906548390655,49.063340956967856,16.148978452365476,40.399595515973,0.0,2.9411084201148747,34.41790663733386,22.123915287994077,60.554307263799345,8.304258314418565,59.265965625633825,14.736110149854664,7.035059127783322,51.13765444539125,39.18289056318508,0.0,39.74127944714999,32.61124595502491,47.87132979384031,12.364640683849823,70.4267589268965,83.99755919100203,43.343160536803985,63.681300617945574,19.694083492676793,24.214027548297373,0.0,62.28482953226085,24.27948801673715,2.7835394304906416,50.42585242121389,54.81659787718542,59.42081892883646,20.986150975252407,65.12320790376363,6.579138497744559,87.75941057169189,0.0,52.35312075670852,7.449464622630771,94.46684347648859,2.287085805186442,27.70042324284204,77.82569239605056,64.63868350898991,48.647842919255964,4.191272281178286,11.55647421493818,0.0,122.08391755590749,42.45216340340363,89.67192215986476,78.65734241278402,94.73163552736354,54.06472130355617,2.7048097756038034,108.99460195398053,7.156636813997501,86.62676879126342,0.0,88.5678610543826,30.233935469619205,96.11670508780632,40.98563332680414,14.088268326582977,83.07183684375484,54.66325227142792,52.17570377733496,78.52799292362671,44.75737235855354,0.0,46.601596330024904,63.281125699614805,14.729623768298982,4.440946714456706,103.29551329215323,91.84102460591808,89.35192903220457,60.92338157083905,85.2635723940139,58.263210405861095
500.83,0.0,0.41317001897196426,55.39153143082442,63.55485527898624,53.045924247047445,47.93706873120733,41.41753295396492,20.68883345590663,18.82620068617626,64.30835221955537,53.69249000350314,0.0,31.859762353103317,12.379263194064633,65.62034882716415,30.81144085306201,31.504568188000416,24.843213352342424,36.74739601121709,43.51866251083057,32.93015250672272,40.177948559991506,0.0,26.492154652776915,14.71381966102552,36.21423233297635,57.65852152039604,9.489152672857488,2.349623688462282,43.32062900839805,49.36330280912524,60.86211520111396,51.56496831106843,0.0,16.26781744771827,44.88488669182744,72.55602321777589,40.27393705594819,15.464333595086678,98.47841617251258,89.47650592910139,94.65564192743723,7.866173494334505,79.56836886382106,0.0,92.4397127032718,16.692613337093718,95.29270546165709,38.980775038228764,81.44204737056303,50.37223965838054,60.74050096437644,42.71150687952714,3.884223940488987,68.08477370581322,0.0,37.69615982914013,35.99049027844723,39.02921909127044,33.88980410924058,26.383434859047497,6.722585967391099,28.618820408973065,16.949688050525513,16.133076517889098,4.477611588738685,0.0,9.905464701887075,31.548003832967964,13.485467053719336,105.86526557587445,93.94419388559331,26.366670990118646,83.84577721751344,21.252484259072013,40.881666820166714,123.11406663820136,0.0,51.4426461591533,106.22142405396283,35.34881417722554,40.841898728588504,9.779296250343872,113.23031735248641,44.613219511654954,102.28790514199717,116.14018331995244,47.10574133242662,0.0,35.89795576658603,4.68529147816934,105.61706733455752,85.78628274569617,82.25093578664321,91.50881831433826,89.579203373945,114.84319780569875,9.347543277303714,79.84400176653412
502.93,0.0,3.434431876553147,32.1027773447913,54.199296001698485,32.472071914953496,58.14745944143955,59.963119437022584,41.30057373832707,26.429488132085112,67.82536502892192,43.10648035365553,0.0,35.54935727286973,54.32260808911326,36.66696989755251,24.88485969371302,25.36804334681678,69.84412085057916,41.906365471404804,10.695547633263304,56.310516899050484,1.8183832238692543,0.0,30.664969539741712,22.15181038058849,18.556566744396388,61.45471033855104,14.245217580937524,54.097345799964174,54.20614931289705,64.56455047089526,67.69629205971137,2.905786447816514,0.0,50.31477828422796,67.53935683123385,50.74072749054469,3.658858700368856,84.46273588727138,29.508219045774652,96.80286169900897,5.276618913125939,2.3695255854862944,95.00338033591477,0.0,81.17040540280425,77.96572752860773,8.621058400997786,57.66444230952768,41.61145863627373,73.27719029261073,17.729026243964405,24.43418278376784,33.254343672545296,45.04629347992176,0.0,46.92264021005573,84.02939210146482,43.37870398972077,16.332468210716073,59.46393016476387,47.18807581780645,77.93077075544508,17.8409120904862,51.15246493365822,92.30449468725229,0.0,94.46442395699043,96.0718513442192,106.37563404891695,89.45977883146023,51.80542021133141,63.456134660002895,60.90563229208484,95.47915793786365,73.81004509137892,54.43937559410147,0.0,47.28692132489633,28.65192429772421,71.52472364127145,33.17164530365607,31.747613667916273,61.90797472847957,19.668261178242126,63.979708068205944,104.70532503810364,47.68140646301358,0.0,53.91274451649938,28.432220850513037,55.98394253100893,71.9068373117161,44.38189526706641,55.88641658458901,67.25465020789885,30.123359733477276,66.35742264551877,119.0756886352802
505.04,0.0,18.649142174763575,15.512973613065332,21.82845903559794,55.684430596683804,44.208766476104906,47.750843538782355,10.70395212419763,44.20247725157571,2.564709647057918,31.16997062448229,0.0,8.775280974824081,20.963449687709982,4.059665897219524,43.27510323678239,43.11957904822899,6.584252661309049,0.5997400879806842,1.3562716806814914,2.345952407175927,47.92487074669998,0.0,66.47668767967147,27.857130443000447,53.93286746583135,46.285637258973146,59.71584286091339,9.889059125775745,28.386052969024785,44.2077704932347,28.68657255542019,28.638690526781513,0.0,17.763772039003296,48.53020568491269,49.51317662665181,77.55336866088096,81.53862653530297,60.236761727318104,49.66555864772363,69.87224085678835,63.579156571114375,29.49957660741868,0.0,53.592530289022186,51.72658267138867,96.73947824414219,91.34356656478663,23.427542892218707,65.44709491991308,56.22197272425677,3.3832321256944726,84.35993624424395,87.11036817890762,0.0,51.42018238862991,84.70786714578354,22.880576975985537,70.32863441420531,60.50941907208331,82.49699818774022,29.72875996809485,32.3780553318593,82.15322566830876,41.9643778312961,0.0,41.255173724954425,35.35909990588853,33.65386841091676,12.363727442151964,112.83752262237802,29.404491010176695,8.206427459985061,124.19099705937543,10.01656114505402,9.633890489633993,0.0,69.70519550472913,6.284661582182534,90.73528869286055,86.58030575707956,121.18734724254838,3.188448762408428,93.78970500794783,51.626351312857764,36.23831253176068,20.995841254623627,0.0,86.10685597997714,46.259948453671306,48.21458105874597,105.20133730156495,35.06059007645591,31.124628442398038,15.837288380517261,106.3351880333184,14.932279678629293,19.701753361670864
507.15,0.0,10.943850212165895,4.131389897138753,16.824426974597962,8.441828985476873,58.323125834133975,13.036083088745718,65.69720104208575,14.87139382544394,36.80264267808929,35.40265234369446,0.0,58.19753481296925,8.866093158997192,58.97409177660193,54.56308397329992,2.0159964583380607,29.38829636742961,25.181373755306343,10.983453361919581,25.420628039348,0.9508693535227065,0.0,20.50043200010356,23.45016278426941,52.48618676355541,40.23421121686899,40.30446281370084,20.27073361491639,13.990026573434333,61.41188344147199,68.32580317602915,8.641573282130626,0.0,43.78595831047469,44.903495518310216,8.746064388541903,17.09443616061413,57.5206797699428,99.51803150117026,36.903204940843125,68.45633983681664,37.11249515393847,33.21984141939476,0.0,95.02146160919015,91.73915845349256,86.15658050360622,19.926784709387842,54.89361238387494,52.905656051106085,54.304730959724296,68.9086311741822,80.69573222433036,16.35608654481081,0.0,5.00296544323996,30.740748923649026,26.579350581686313,16.410062507736885,61.601157482474946,80.61291797746543,62.9937959193843,45.21080585335607,70.88558246076344,42.787430261285465,0.0,101.28946464287489,35.461494327780315,96.26822755270182,87.35491989380864,12.34170137555707,114.23670423959827,63.92122417613719,89.43905476375026,96.88382327857248,10.342309280493442,0.0,85.48223466744646,2.9836617205595335,104.57296447017556,19.202784213034374,24.645579020471242,82.98564963635833,71.59202347751574,49.7809973069617,101.04306805352768,76.17050228710222,0.0,23.254165019709248,94.40719884455255,57.743459257747645,32.37956026301203,98.3384150803624,37.50444898601874,115.47636302237446,79.78061270470278,29.669415254814442,69.73235489800447
509.25,0.0,37.085272854945785,57.045195086217525,67.89655898439536,35.564211182929256,24.600589305155886,50.72776821232907,40.47333737222489,45.58541945451744,3.5425181064065434,29.967449642222,0.0,8.899547566932396,26.968683068308597,5.966178523503542,22.505264295438913,56.06257535097103,34.20118606163284,48.91320042033019,60.27478176371318,53.52495727217959,62.03357491877292,0.0,4.953081152649735,5.262544988936218,14.958868336205644,54.395889362764485,5.650542501348578,28.40111369010938,21.501379203018818,38.27870562198609,6.994390381726924,5.365176366072997,0.0,29.04540237983124,19.974424027558907,24.41899220499794,52.381826513368864,25.640716660594386,55.7103933125226,50.32517218577098,2.8248068478603487,16.32789164692144,53.88930535292071,0.0,85.19040121088558,29.55305898088451,83.17021929011703,13.86326602984641,3.808570384908882,34.689322064022534,50.55338080952548,96.32402101709819,58.397903955266095,34.07296048011904,0.0,47.212018660575865,62.13607021997362,3.40688679558608,16.440476864840974,16.053391512800896,58.27711975523032,38.14358205081841,23.410239743941457,48.51205982094306,95.18346299140758,0.0,24.263104623333025,4.471872277021907,40.92288853452118,94.46264731860161,119.59117221557929,92.85297371725595,42.29386672107386,42.47172200728816,105.3109268328075,103.27061786567752,0.0,45.618580378184674,64.67241776515309,93.54145898032309,77.66708300843418,56.36006853048084,29.100437175090647,80.63645439800345,35.67754009327271,11.607896966115623,94.99126354289332,0.0,58.8586494694134,67.06023960210881,108.4108364709808,59.17613311083889,7.849648269696268,47.415692907115265,42.49591577319903,58.88951516769377,75.33080398235509,7.384857007615462
511.36,0.0,54.82229282685741,2.716724145214246,18.779824357079963,1.02671324390839,42.86696774388492,33.95663968320874,40.2101424733915,28.36369743804075,53.949708055336075,24.64734304824693,0.0,8.411299830552492,25.50479616764571,13.180455571657161,1.206255212814229,35.977987538377285,1.0765277399445887,14.818429266814034,15.460633752382842,50.65216235817897,34.13346682645292,0.0,61.47059951966595,57.159060991366765,18.911569733855128,13.176721234644228,61.97803209752551,49.92287680940748,52.706694781762536,48.848696741073645,33.562328193441296,34.33633225360869,0.0,32.82800461774008,64.66711251835602,56.298272543919516,40.42743838595229,33.61694670705708,2.378670519851682,11.633153950859253,65.95578237670114,42.37257648264538,90.2107128891828,0.0,77.61189213346395,82.4474587747837,29.613337433716147,41.20917564879301,91.81479814888044,65.56173503121812,86.67976501486395,58.11487034461549,55.902305568964316,38.64796566049213,0.0,8.881201407649618,5.516525421554812,20.37404186660976,0.5889588217995577,2.1119353877349583,33.78814695085959,20.296224455187478,23.668533017396843,7.295972100819479,38.57573472715118,0.0,111.76149006423213,65.96850245681348,56.89322177855307,36.62362312152952,105.61758990797665,25.164334653573388,113.43046396209444,55.6968591796606,7.265837102501526,102.23118897791936,0.0,18.248770579813332,31.398130404105615,28.799550097345637,41.646535800909106,113.10871536635861,107.4296914771934,7.704197888353547,48.51817235114225,21.909971813926877,52.31902942979963,0.0,3.243995267874023,27.240945436429236,106.0558859681846,29.414239181151785,97.53859836675807,10.339307594255287,103.5306738944847,50.75295293655093,87.73738140258716,44.172943902808186
513.46,0.0,56.33742100159603,37.25842286967202,45.09955289425213,34.77225221769542,33.3284661795653,15.512834364522238,41.63457094862017,21.69209345200218,13.614628298011567,8.733485684322813,0.0,40.94184200497931,63.35589190605428,55.80928675651424,17.722434956880342,21.358371675627208,13.745513417316644,33.76984201365497,50.00056909689129,48.200039799263116,19.35670266294653,0.0,65.5320900236027,27.95753401026478,22.085756535075774,12.117209774769506,61.10451861281961,47.24918952032001,38.30484687260594,1.2976257054519476,26.534961040257887,37.44751907415265,0.0,9.758991749184672,98.36040933076306,15.714362027038327,74.561382048854,14.475784097428955,86.86732270557849,53.165928871882265,57.05901017116045,59.758175471948135,95.43637581746869,0.0,26.811642613817497,37.20134679267244,40.99945736265323,79.47637619820462,18.69246309075804,60.806382033428925,79.972082548671,3.9016353017211354,75.04462135684673,17.010290459103114,0.0,55.60655526676544,0.5162305577489684,82.55401503413886,23.675197114978985,59.377185348705424,52.69584471793809,25.142633496784537,43.897079939255654,89.66163871051732,48.6229192664864,0.0,86.69404235265235,21.35194061184383,84.07616384127067,22.504231445494973,89.64553501699709,24.780373489008596,47.185913892765114,28.695892655220316,47.09448366147657,41.47298684916041,0.0,5.840753250514681,70.54163929454792,78.66592014189506,78.7761177363562,6.233003281673381,5.474839676570781,48.78552260012834,0.7438876034563243,10.357569577250263,99.8058047623412,0.0,55.42780212744473,38.064225988175764,63.21780768008638,115.75862790575358,82.76478474816503,55.786191832164484,100.74093405985282,72.98788477146654,14.563660010275582,120.16392799594705
515.56,0.0,50.63068961355444,48.426895647323924,51.4600797075258,32.12920982187993,19.43565719098252,25.232387740140556,11.327824030153447,41.282085979144036,34.22652922519752,30.22844451278892,0.0,15.845734857624713,59.99374091257649,7.680969995423496,34.210878054746246,51.40667139022621,35.289663088526005,20.744224257548,3.5317577101336015,44.93050020579281,62.4611695915366,0.0,34.31785154782306,66.68057176220012,3.742340602541118,25.312434333934615,38.69458712060334,20.090670722027216,60.32145749160977,32.67954959998203,1.7504354359527063,17.763440109797568,0.0,98.12676101557656,75.20457147996709,4.117254054791865,90.18142684537547,82.76107607851358,38.963045272628825,93.22350474419498,15.71077319938855,14.092669086006719,39.73943938294445,0.0,96.07643750717456,37.87041395130636,55.9318936710483,46.4196364193604,57.03825947255133,47.34427141862751,35.06449444070324,49.635686176466656,32.910212028517314,78.55816727604274,0.0,69.65622152709997,88.18967433786997,21.391729284639712,72.02685581470344,40.23222790218558,61.404600696749846,1.7062219801037453,60.45562753579327,62.13956348470677,36.945083193576174,0.0,83.59403289500987,41.43284186404186,78.07736375511878,38.575012353806265,39.52762309679506,29.02476110861031,92.54408268083708,6.416954227958051,77.30916040925604,38.64242299091496,0.0,14.484037820286296,107.74926457891846,14.376956804253625,43.64300019915471,113.84389591548198,8.736704623791546,5.879192805068185,10.55505613628292,88.28204955028288,20.589444960590974,0.0,109.40082604642437,1.055602262216354,19.310985876801958,19.093148488082896,12.640901509772565,51.47669824587811,51.86624609247256,18.145730198962664,84.0255297872716,61.902722909125465
517.66,0.0,63.194360013874125,21.6433303493857,1.0965287744865124,31.312115579769188,32.913769597870065,12.022087202052434,17.949026199391632,47.908288305889506,29.923332772595035,44.94053600335037,0.0,16.85088559530399,32.72201342616187,31.052787515230804,49.42241602095372,46.883569057829654,41.558906568123874,16.147327039096076,36.58392345762644,58.54068798930514,58.73346555182343,0.0,62.81037658661498,28.488101705671976,5.39890513735159,45.66911494273421,32.50627736428753,8.43799176977711,3.7801219186054267,54.132414460537674,8.46058996712967,5.031394681813748,0.0,1.2937934724201314,40.21061975173307,8.279462516351606,67.01156253585447,61.43176346902875,55.15758067625193,98.18137385202022,71.60986738490499,85.0822609782468,52.71670415396267,0.0,96.7504502235256,61.32746677929513,11.568012956307246,93.59496524216638,48.093701164415364,77.98516665980462,39.157984316936634,11.019013844220815,93.44882508960883,96.75384744983205,0.0,64.35849728506673,72.21882599149743,52.00130178666986,88.90525248694682,52.733370388627385,18.698387745810155,52.87643980581516,45.628775321646756,75.57404263607684,65.32813059378059,0.0,6.722845843542642,111.96645394578661,98.76274050009047,111.26503176089038,63.90330523719097,37.07573625544183,39.66314070114438,121.54118826643614,102.37427967041519,78.05725176841007,0.0,113.69845577455166,117.74670281288489,67.52367209843415,85.31009518551382,105.75457566673354,46.03609084136061,121.89680596184714,107.86298034686511,49.63502265500505,73.16150106509726,0.0,37.917814833777996,57.016283920723595,61.857768903740634,40.35865595421941,103.62922156476507,100.46985630125549,9.420098778553779,10.502001191856989,114.337547803379,11.766210718197012
