wavenumber,PE 10ppm-1,PE 10ppm-1_1_augmented,PE 10ppm-1_2_augmented,PE 10ppm-1_3_augmented,PE 10ppm-1_4_augmented,PE 10ppm-1_5_augmented,PE 10ppm-1_6_augmented,PE 10ppm-1_7_augmented,PE 10ppm-1_8_augmented,PE 10ppm-1_9_augmented,PE 10ppm-1_10_augmented,PE 10ppm-2,PE 10ppm-2_1_augmented,PE 10ppm-2_2_augmented,PE 10ppm-2_3_augmented,PE 10ppm-2_4_augmented,PE 10ppm-2_5_augmented,PE 10ppm-2_6_augmented,PE 10ppm-2_7_augmented,PE 10ppm-2_8_augmented,PE 10ppm-2_9_augmented,PE 10ppm-2_10_augmented,PE 10ppm-3,PE 10ppm-3_1_augmented,PE 10ppm-3_2_augmented,PE 10ppm-3_3_augmented,PE 10ppm-3_4_augmented,PE 10ppm-3_5_augmented,PE 10ppm-3_6_augmented,PE 10ppm-3_7_augmented,PE 10ppm-3_8_augmented,PE 10ppm-3_9_augmented,PE 10ppm-3_10_augmented,PE 50ppm-1,PE 50ppm-1_1_augmented,PE 50ppm-1_2_augmented,PE 50ppm-1_3_augmented,PE 50ppm-1_4_augmented,PE 50ppm-1_5_augmented,PE 50ppm-1_6_augmented,PE 50ppm-1_7_augmented,PE 50ppm-1_8_augmented,PE 50ppm-1_9_augmented,PE 50ppm-1_10_augmented,PE 50ppm-2,PE 50ppm-2_1_augmented,PE 50ppm-2_2_augmented,PE 50ppm-2_3_augmented,PE 50ppm-2_4_augmented,PE 50ppm-2_5_augmented,PE 50ppm-2_6_augmented,PE 50ppm-2_7_augmented,PE 50ppm-2_8_augmented,PE 50ppm-2_9_augmented,PE 50ppm-2_10_augmented,PE 50ppm-3,PE 50ppm-3_1_augmented,PE 50ppm-3_2_augmented,PE 50ppm-3_3_augmented,PE 50ppm-3_4_augmented,PE 50ppm-3_5_augmented,PE 50ppm-3_6_augmented,PE 50ppm-3_7_augmented,PE 50ppm-3_8_augmented,PE 50ppm-3_9_augmented,PE 50ppm-3_10_augmented,PE 100ppm-1,PE 100ppm-1_1_augmented,PE 100ppm-1_2_augmented,PE 100ppm-1_3_augmented,PE 100ppm-1_4_augmented,PE 100ppm-1_5_augmented,PE 100ppm-1_6_augmented,PE 100ppm-1_7_augmented,PE 100ppm-1_8_augmented,PE 100ppm-1_9_augmented,PE 100ppm-1_10_augmented,PE 100ppm-2,PE 100ppm-2_1_augmented,PE 100ppm-2_2_augmented,PE 100ppm-2_3_augmented,PE 100ppm-2_4_augmented,PE 100ppm-2_5_augmented,PE 100ppm-2_6_augmented,PE 100ppm-2_7_augmented,PE 100ppm-2_8_augmented,PE 100ppm-2_9_augmented,PE 100ppm-2_10_augmented,PE 100ppm-3,PE 100ppm-3_1_augmented,PE 100ppm-3_2_augmented,PE 100ppm-3_3_augmented,PE 100ppm-3_4_augmented,PE 100ppm-3_5_augmented,PE 100ppm-3_6_augmented,PE 100ppm-3_7_augmented,PE 100ppm-3_8_augmented,PE 100ppm-3_9_augmented,PE 100ppm-3_10_augmented,PE 200ppm-1,PE 200ppm-1_1_augmented,PE 200ppm-1_2_augmented,PE 200ppm-1_3_augmented,PE 200ppm-1_4_augmented,PE 200ppm-1_5_augmented,PE 200ppm-1_6_augmented,PE 200ppm-1_7_augmented,PE 200ppm-1_8_augmented,PE 200ppm-1_9_augmented,PE 200ppm-1_10_augmented,PE 200ppm-2,PE 200ppm-2_1_augmented,PE 200ppm-2_2_augmented,PE 200ppm-2_3_augmented,PE 200ppm-2_4_augmented,PE 200ppm-2_5_augmented,PE 200ppm-2_6_augmented,PE 200ppm-2_7_augmented,PE 200ppm-2_8_augmented,PE 200ppm-2_9_augmented,PE 200ppm-2_10_augmented,PE 200ppm-3,PE 200ppm-3_1_augmented,PE 200ppm-3_2_augmented,PE 200ppm-3_3_augmented,PE 200ppm-3_4_augmented,PE 200ppm-3_5_augmented,PE 200ppm-3_6_augmented,PE 200ppm-3_7_augmented,PE 200ppm-3_8_augmented,PE 200ppm-3_9_augmented,PE 200ppm-3_10_augmented
498.72,0.0,102.30375081210735,13.81282128303268,17.292541396171465,76.44095238086149,102.54955694508416,59.0223336841895,37.89870738574258,3.7682015246902174,74.65147956641702,15.494994503255286,0.0,96.17034845468913,119.22727950800433,53.19996005424791,91.83869108262488,20.122227769235405,63.639344415853344,93.99056864722033,2.221696859361953,76.4572252495322,45.19899306805017,0.0,111.25461554657937,75.88246799329222,18.465297638982413,106.62178739586975,103.73663327232721,80.5059064354435,50.73201738616979,108.99041887568238,16.086742543059362,30.087493827480465,0.0,0.9666516770734142,62.04299256900749,26.725670640162075,17.54604379073016,54.400304753274376,27.194891661743995,24.852029617521875,49.59144012267174,26.010304712028535,46.89822710562644,0.0,17.436874150395415,57.75508520832831,19.611744947982785,72.12173657099287,45.52377422605858,71.52386425966985,44.588049332275176,47.961636896959284,28.674335807006962,24.70464450220133,0.0,29.95997130188465,17.852200526150938,16.522469766774865,25.086331968204423,60.38092089831842,27.601701288909343,41.66227193110898,6.965763204801697,8.030189459391675,48.0924693133494,0.0,38.36177539253267,16.179312988821888,34.915377833735036,33.02948784372706,70.05388732505519,56.56466933177685,41.149777151625734,13.785077448430831,22.657267054244226,12.7910300594423,0.0,4.735264184961919,55.49255970966917,4.340751323079601,5.212690141866317,30.220612034207317,47.9545577349592,51.80631577607162,0.5538359307330029,1.6694105577834883,52.6963158222288,0.0,60.89626541507701,25.471837571971072,38.3736450635647,43.00731616393319,6.241582629601976,19.61389765355844,9.748041854584038,37.22170284040875,11.017324553434774,13.312749239781603,0.0,3.920059664605297,25.831708254030847,57.083895614849,60.02742642567449,24.466863433029967,23.51276731770964,57.89097258036589,55.27582009658814,0.16098888376249565,17.029240760066997,0.0,93.98550899279081,52.67016679891301,34.141758900278276,44.03459720380306,76.0127885853976,40.78280341389891,7.88175644018314,58.457568835707264,13.420459807600645,78.22714810157456,0.0,5.812618634340594,35.22062069085236,37.06269682235797,44.13393413848349,35.119891995942815,38.095281383482394,67.32304353691512,14.228750664344927,91.65635720674396,31.448651910540217
500.83,0.0,99.5832216526926,21.60517357322332,95.50152844106182,24.144549078267502,81.28659860343541,51.2408315949406,1.4661170867348867,63.403556963559836,2.82011584774235,29.259864114345692,0.0,23.24403262958574,116.72703038629179,22.68735771849909,43.17552884107428,107.64618154962325,60.95908020290954,1.929481539867166,49.08879725180332,102.76497427734131,13.051234706082907,0.0,86.42214600870894,70.06932380182295,36.664365599747434,96.74654118404243,11.040488398038493,67.02085114647191,106.40853030753244,79.19153496937425,95.79736958018513,4.005226496826917,0.0,66.12449519707071,9.393955247372407,40.54032134852379,44.469502940015175,66.38431354034383,51.561298161944606,41.48787396501856,21.5436958763999,49.03899816568552,14.806948124498481,0.0,31.9428671396943,64.7270661373477,32.411812234312166,6.444050865401324,71.91681626841134,18.082749279372745,39.82026562183466,42.4075070681518,26.07871043824306,26.417499219707693,0.0,73.44446779174028,17.133445834518344,56.96988927976611,37.680224199960264,53.419155733799236,14.567522664419199,18.819412694954515,50.95308576779553,5.51339353233832,36.31742462235719,0.0,34.08222058638933,36.995230284529434,48.164961214544064,36.12315720478744,17.635040476075122,4.833372455223176,61.83794695103024,9.391481805948635,17.15855069271749,52.741226992663485,0.0,51.35349839862732,76.27128219014108,64.58701148114275,20.03238230413202,64.69677891549043,28.18847326451093,21.45204398372306,49.83925910117554,2.6297136354448276,29.603723525673974,0.0,26.1578338033508,59.47609592756089,15.22664698124075,73.2357985705536,40.89011558350237,43.79280125694401,45.338786220947625,37.7915505372097,76.86193339302125,5.2268428384806915,0.0,85.79397935427119,79.23528859759223,78.63160826976218,39.63654109812361,17.63764815592342,18.97379773868932,23.577895630015632,25.505445647204624,26.80056023053508,69.39575929792672,0.0,86.30888976682908,30.561291347238217,55.296038924884606,68.26729114285591,32.150668339529815,91.04195103128582,76.36433886286551,41.00274762773956,2.6653992342064985,38.4630993492253,0.0,12.728800910452954,86.11533442914215,84.51316207858032,14.969145999899755,64.3252389689889,90.17096498309034,64.21493439166744,12.647670687029027,4.253859750784212,41.1893841492276
502.93,0.0,47.13043245089728,90.0885666212629,32.38590482502403,4.344853198488536,21.093062834300753,100.69224556785913,1.368473567323391,28.000674733709126,29.497488519195144,87.5174112581511,0.0,116.88864776689931,61.2396070593973,59.12822529429358,16.129291088220516,86.86844954160102,40.23328129978888,118.92627122277878,95.62115951940535,49.770335878751744,34.437180061587014,0.0,77.65362715768431,33.920719690784544,55.853790480209845,38.52645993600676,24.01021132320862,4.064936352405165,38.541563350464145,2.392878317037692,85.02864308529584,33.15357838770591,0.0,58.742428183526165,39.16446528466899,44.966118801565706,22.119352801716524,1.4111718360192378,2.614908601288856,19.824460365515808,62.40808130728793,0.30269927845629724,11.525125492623783,0.0,20.240461920996363,18.109751773345273,33.57328516350505,0.6429546116639939,60.192215866531235,66.34693623540426,66.43167154745882,70.94489466782699,50.815533705004796,54.72641498049772,0.0,54.629317124280064,0.8364856566732479,28.151614136836393,24.355114958780604,33.79965992085,32.46286832380387,64.5086166971466,42.09214566934758,63.039552272106484,13.558440602548961,0.0,9.23834151337713,3.606467611957474,53.34832618020049,57.683220991302115,23.74713183006999,64.72899239747721,70.86909907935572,13.660036342329379,39.11881494562439,4.778684686394991,0.0,0.41131560244787596,15.599676267363167,57.93196860864925,21.83008028358154,18.821197525914265,48.76231308759975,67.67953485540191,65.40033432705545,51.007979478258854,65.53419471722772,0.0,46.38534748008454,35.0824086547635,18.56804326570351,37.98496692059583,38.83391540001426,47.560713375359015,44.39167269764421,69.38568690851454,2.242993235370035,8.894739599529105,0.0,47.38679629386053,76.04586164352754,20.08922297392201,68.0625441978625,1.4274621032796138,75.28232511074928,88.26370361533651,85.91987876624466,7.194446361824713,9.722203413811265,0.0,45.663974179348926,60.6513539207835,27.508845403746264,23.639915489515516,62.274201630461064,18.89676886608763,15.700811848954991,48.030457370475155,89.30019147582009,93.75761968556698,0.0,91.62482984016128,46.56855884048079,3.390288251631533,17.412245054182467,46.58653817324146,61.59271329467587,21.970163302866826,80.53468705628723,42.151572506778656,88.9549745794145
505.04,0.0,27.823457773664312,98.18293116611073,38.194958432554884,63.71168859401972,80.07057837745322,3.3821106424681893,39.1720435014378,108.50213140909582,15.23829602575724,72.91725707688434,0.0,89.10192922863787,83.41696240993251,117.38081638745226,121.60438595781974,76.52677960079072,83.35852688829644,51.74677944245678,43.29612912522018,11.460070140098678,119.81125055196698,0.0,103.74617492414257,52.93453013151274,96.75281744492149,2.477320815976361,92.9993394158583,113.99656360801126,59.08069136246488,69.93652571055063,65.92611878079958,88.37626762734575,0.0,12.629217584002676,53.590661541313864,36.243185926208575,60.34105410685881,13.081669582841132,11.022120848489603,57.633792999902,52.94949937580731,68.45975141715782,29.810305942972825,0.0,51.736781994517706,8.703281357550395,15.19607315172533,29.029236815077226,64.02904574273867,61.48578251048233,72.53740702468235,0.09911298462433735,69.16990193524882,17.68209064054061,0.0,8.204712918004223,35.91603106015334,61.59263440836301,57.273220051478695,36.7213546332321,51.11406197978949,61.137424729666414,65.17469411237605,36.86567341226504,50.56440607728864,0.0,4.002414640773985,3.4929865997929026,55.18932319955097,46.83006021988796,53.28904033571492,65.14941259740719,8.47820044704889,54.115898739437895,14.230601759782374,65.59908287875928,0.0,29.122069547932952,34.710864564637305,60.219515741920446,22.964366162919156,39.91378808283488,64.03151980433336,69.44635477041946,49.0038623259078,32.69315412243383,55.34019562242998,0.0,65.45381084031781,55.21465892120274,6.097263882477477,41.24776031364331,69.83836286487227,24.192038723463767,22.422315397807758,25.83349276600643,46.81479877794948,38.579347851668395,0.0,88.48047935289803,8.408891510034513,74.00105668799259,77.84117221222817,52.93414431088698,75.9666252460841,38.02055033093329,66.40673713274835,57.64669655408748,48.46985315646465,0.0,79.88313714001669,95.62930800796697,4.141446588212189,58.04577265501446,45.65993984445597,43.3504105250681,35.167485535389694,44.01972382492885,16.752220308257378,49.81195145498748,0.0,48.23877839315989,47.26622606786345,20.85686548590986,30.49938023608579,43.1000096151458,49.76163067629244,35.81882024471744,21.64205657710959,23.18224969329111,86.2404207443156
507.15,0.0,46.01929041070452,88.63872124818003,78.1870742051535,106.60566560670888,65.69755618005432,27.50330312570027,26.760143593647737,82.5465455738944,35.44594051953373,87.41252728933632,0.0,46.25560525801391,51.911234402702554,90.2445561930066,110.43252229104397,24.4987920842563,82.98304897347313,96.95486289093527,27.36008059670925,27.187090592712885,62.200581665519415,0.0,101.64967787707938,13.39502792627417,78.38997152267515,85.58442111614659,44.30370317226274,114.82199782620654,82.12814505877552,72.13208273029551,24.028278695506714,57.992661046066694,0.0,36.40752618952798,13.209510638359001,34.10531428736315,32.68573427504488,49.38904264478803,5.419444358316704,20.05976269330139,12.264042616840442,44.22406607417875,20.60067288778194,0.0,13.637328780602305,71.30392767956938,20.630539705743853,18.93380402767859,57.01806956433629,52.80117155055271,51.37098805958217,47.115950565570316,43.20265025088443,60.131417448722694,0.0,8.168332445416251,29.315035232243353,69.03125443137347,60.35091446346389,31.09307697558494,36.555239391663015,48.35308356227289,67.13221104355047,70.64329586879796,20.9471088571567,0.0,1.7963072119760835,51.930202233565986,72.30408855553925,67.04226484784654,38.976915349388044,61.621298774660744,34.789720870182116,64.00135818594097,41.047684791238346,32.52746004439104,0.0,77.02260807855755,66.56377916668625,71.92663139259095,58.7465907298245,39.570034955465964,6.4329128281015695,52.91099130312413,65.18067906488086,25.300802212081997,42.52615214052754,0.0,32.156446898856544,3.7503533593092713,0.707471051575013,46.4054985808081,14.87076749805595,11.392123137395718,74.29336404533751,0.1972823578592473,14.324881010041517,60.289900559946865,0.0,46.050870414245544,80.13762631105725,0.5960169534914435,11.102485190251313,73.95770407125951,13.355150140628941,88.67098008459045,63.9000116143696,4.475165145832598,91.32389695098345,0.0,61.862214701034745,47.94030775435936,93.5183515823467,13.756554760985216,16.944188625585475,86.74059341371016,46.87450749434219,80.44808785345207,60.274606432711806,60.36625993201536,0.0,37.4995626531048,85.35760530440726,12.34594402583937,75.33004625705478,19.943470889834796,72.85277730854212,52.1139320560167,85.75913087855365,30.351224437486113,75.57416285929696
509.25,0.0,5.671701095168284,48.42517491199929,72.13496339457639,17.650059623233503,72.86185655003906,35.26573244388674,17.3261719660845,90.3209816203892,86.46327755452126,107.01797524648703,0.0,31.317000149635078,18.209604937856952,49.67034864700193,111.42502622306844,102.359046235911,21.070066902785687,94.34536666394726,8.79027071095546,12.773385788366344,115.10696461195613,0.0,20.470484824807027,73.62879370208651,84.96085875542379,64.4432022193658,24.603856428616563,12.242038431402626,88.63433333538057,68.86059098124292,13.651910476179498,26.68093180860703,0.0,47.959834171469815,41.472429076418656,13.743784239987702,58.16656283903303,50.625413979400925,40.32188858366554,2.9928455577943684,6.749994915267078,2.04853909454294,57.816132290186786,0.0,57.60317701446024,38.28317076114829,44.32082967206798,0.377786595615965,30.62377509988512,74.06488778344963,58.582738470968934,57.75460709139846,51.81494767317018,35.58750315458695,0.0,10.505817705400432,9.707033438846066,33.525935015566375,44.90046587276513,41.6842207420355,27.65131910449036,42.42655009255554,10.531761083029894,12.622643185959577,46.72648695719344,0.0,20.431810618510777,56.437013932643076,39.51670439075659,16.75034723994944,72.93208356999429,63.06090578239653,58.924732907550926,40.620839273646396,51.20855231977934,63.10195581652039,0.0,36.35513840619695,23.455458848442714,2.16939655738144,23.936502522727935,9.68405399907801,64.47338309907062,74.39244620964509,6.275553858059146,25.163802540571492,34.895383599417585,0.0,42.98324232159944,67.00907150722733,24.82940898546032,23.61234970168742,56.22127122309797,17.156975068348093,12.55519376487969,52.20381004948908,78.97000043497631,59.16668876854906,0.0,17.73943985601669,3.5447558903632816,14.744759861731103,61.03930533046471,11.425346046826101,92.38810263775154,43.89522501266129,62.091904336096455,85.06573360547323,35.76830887639152,0.0,43.02272730750041,66.08992814923364,84.33143791646651,68.63749147284311,26.958610611193535,33.88760386087567,50.66741283633923,50.2347137928917,45.83387865489552,50.039335503270856,0.0,37.38471857486746,9.634080680500661,81.32833746519327,70.10834845525059,14.359679607651463,61.57787655203623,31.086516756138217,66.33873654816027,36.622178394300896,82.9303545441274
511.36,0.0,60.74003535184668,20.0270521717338,58.62274074583089,95.4623478404074,77.25123267970243,52.31234349975799,72.62972238406364,74.45178047206323,70.38509893926683,104.09929293322696,0.0,92.15856775812343,63.14991799791596,96.02114464851496,76.88045493746046,20.703559776656792,14.26373664704164,90.92650015488638,79.89715377213255,120.67416706015166,30.564113814147465,0.0,35.57958984831508,11.696697448863475,95.81789918679237,106.8973101714505,88.65929272385763,40.297934685165615,29.597909126544373,1.2664981926650676,98.27014450831176,79.8926387613579,0.0,41.089617089758036,9.56327330055697,10.898435767689426,2.135415575573515,57.317326080114576,29.567235437195944,45.06320013544938,61.65937678245975,37.30840550712532,7.193819075403467,0.0,73.73429071243542,59.83407427150242,73.379410667246,65.83689516212014,49.13782678339344,40.46110225235488,74.19531860740241,45.4400322598115,34.677757127038355,61.49327736923398,0.0,20.079738559730963,54.34656304565779,60.402980470398994,35.52406761474825,64.41598854124433,43.77624215617511,8.241630644857544,40.631047015436735,25.741198988729735,0.303913423977538,0.0,52.99684856972631,9.485855087518928,11.995863849217374,65.1620015200184,42.12445927206821,61.78547038756565,51.93896365151201,31.3541289527964,16.095602522571458,5.09719122434883,0.0,49.75828290137335,59.16337626203432,30.19672662632409,1.435518921968149,2.4961770864896615,5.593041175407291,47.1713239040399,45.672175570061064,69.18977861377309,44.83334992451179,0.0,75.73058534017271,64.37147508666126,9.98994985838917,39.713200321166205,40.5623196505659,35.4651895874087,68.50838448718821,51.15889801974008,10.69372674050045,53.058758798634706,0.0,52.68196617136899,40.68855515600748,4.104998673649112,58.07270667966272,0.5381176892674732,91.35059382369369,52.96637925969788,42.305696609549145,72.4612791027374,43.409758231655424,0.0,36.3905386003918,94.84879461391192,11.380467099007813,62.47467699820725,48.96985365715536,49.689298474059115,56.438479401234254,64.45191051275226,86.06040535288659,0.14452253249528163,0.0,23.291340933701413,1.1795313600226482,5.8389446325894685,67.20356887667657,58.93592846360423,74.67491061085354,30.789815686647998,2.361274914742783,47.59788489868565,63.431879727230616
513.46,0.0,82.16801147621045,33.16535768159447,38.139153231542885,24.100278939592783,73.71109984797253,58.45317731960636,50.005604695454274,77.46335164204105,75.44457388138628,88.71827821108616,0.0,26.464606661241536,88.84445793776264,46.33770717448139,108.08163606187108,64.78927719294848,8.721789323905508,1.8385328424686123,48.414454815757765,83.49481132721739,59.95838694518423,0.0,56.470210345286645,0.7506560891795692,89.79099364774271,79.42876990594148,76.3280546195474,13.777770138535054,112.7381285991653,24.316718122997678,52.077148661430485,35.428262410676176,0.0,34.88559545465729,19.29364995198295,66.1691244223538,2.9930192982567,52.18385875898718,17.940790870915645,33.38330754985254,55.25525440746291,61.55058479643771,1.2513447829709563,0.0,61.088924671284516,74.74637803182281,9.666495399503518,3.979030678581488,1.1762956365412567,4.431117552762862,21.34820583572386,48.54845620712204,49.86390559725579,46.52684634598518,0.0,29.889686841134218,73.18036743474127,12.307386000705078,50.89830417916532,18.907554149285115,19.773078536109903,9.567532953661775,9.13144551313803,13.240495453311606,45.32773718190353,0.0,7.313397150626825,51.14826047200835,42.153010920777724,65.52112948336399,32.41746521550819,35.87997899242278,54.88973463392399,32.48600738856214,63.70409948934311,26.959674927340885,0.0,5.815748913279888,16.923032922517702,6.538841559073074,26.737066269239627,71.8983328378448,0.7454038939946832,73.85182290129623,63.851882424587586,71.22494631315632,8.328833180158236,0.0,52.63210945321664,76.3529140295465,64.83106576545696,0.8568912959775471,69.4559751942485,67.9054241374002,33.96695207362889,37.71738660411579,39.67097793485312,26.130980822224245,0.0,75.60295345873985,13.879435444036053,89.15644460407088,85.9329396995058,87.75462616810039,78.93868870168654,25.783555417650074,53.80781052895278,86.75983976025269,69.38433834490318,0.0,74.53055091341596,29.30783968229276,82.6317350278311,26.18722539308956,36.126686907672116,38.15018143795838,59.437361004049826,36.36987869129623,18.715908336058277,30.885654148210417,0.0,50.19133571904862,67.49530319214026,27.752841818081027,8.06982157074615,70.54936882810574,41.27146535075541,50.27388306326862,38.787828221802236,73.31700912681121,34.60620959249236
515.56,0.0,58.361615499920276,97.63105214592221,67.23560623905882,80.95324257208559,98.95551502535926,101.58116054146674,49.60062530750825,76.64454245343802,36.72586550610377,43.46385559768227,0.0,17.049953948226328,32.10327810451111,48.16800693623126,108.84192350669328,113.31837855201272,24.83206419616878,81.2493854252827,66.94717445852555,28.273701997712795,111.58078083933077,0.0,8.132398440797113,26.733268238100518,58.23383144111779,23.642500242853433,16.788637126234285,118.44878423299052,113.62902836898469,20.601860873163805,91.95436784566118,67.41276998051383,0.0,49.228076209082495,56.06712249681728,56.973993750401895,63.91026363676088,63.940357128047346,48.37371058693845,21.35526890083394,1.5284204472632599,38.22697232378844,17.92024104817183,0.0,50.119089518934956,60.33073756484336,43.05687932705612,31.103063420808475,26.40390887798799,12.106814751341997,25.892555457329692,2.13374531980801,12.333876777109936,19.4830811786445,0.0,7.89703263166862,43.99319432710193,25.332763377181536,50.396679494169945,27.843402403515398,15.516351307265154,58.72292320965538,4.885750772071191,31.92125326657907,22.47248353336261,0.0,45.24114971678303,46.749348638328165,18.20752349670465,26.188879107216312,54.28449952018625,29.153640418302672,20.706536073120535,68.6094368491193,2.748790017061435,1.193160262245705,0.0,55.140261374864814,18.865124598110533,41.080666043560505,31.9846752144695,19.783947027892356,33.05262688523418,37.40107742760179,52.312675369487536,19.203401701519052,5.844453805320766,0.0,18.352122009401597,44.723317407158284,75.60675419664146,33.295074262439364,24.102211016914985,11.660150393676956,57.88915757716508,39.772405248723196,67.17805193690799,69.7679313378554,0.0,33.12824577081911,62.87461047370424,86.31639496357447,9.675796514699986,12.09419636940849,1.0708741961030814,51.415130617852185,29.483692703979727,19.040295667507984,61.02687266062245,0.0,78.60751447553933,58.920107951723175,69.99201138566454,33.474644453912056,31.27056460960244,77.80929494525977,87.90789298665236,84.18608310751053,57.9655895408773,64.4634796225178,0.0,33.78084331504982,47.331726295398134,27.686505918365356,25.598340588029323,62.9639233527294,10.378517229335461,49.15745135221193,33.37656919328841,5.20971591375337,64.46098478069436
517.66,0.0,18.50055268169234,87.8466999737361,25.92320689834829,4.14826596110307,107.25363343354256,31.922288244126282,62.956492588780996,51.92053208396665,101.04287005744435,37.80649603304929,0.0,72.45347851966137,23.7010198521297,70.12892588419591,67.88384854856072,0.913013228335811,24.091235629279538,36.91527156391017,48.58916466011067,23.677252946584307,78.59736368462336,0.0,73.63335408572703,43.93640373304048,110.0198303956495,117.57370636679698,94.47611506145353,70.14135712113512,39.5778190376166,37.356314471246066,5.343340653958776,92.46539583523537,0.0,51.80546004404223,27.868155600845203,26.434175824508063,56.319500943177516,27.121776379369265,40.826461979747,38.63831855499818,35.8720239106529,15.552505186445075,54.45539732927137,0.0,28.827783601030536,74.01776467254585,25.095200443826343,27.67104101185701,48.136986502496704,1.1984582513552746,18.970444585918344,39.13851315348073,48.93365045067685,45.79640435853039,0.0,14.544388169905497,53.20112103658703,39.61910488544591,73.99366401978781,16.79891519103096,39.03958722352349,12.968975873894797,56.644352060848526,59.57055998834574,0.37364942744554563,0.0,0.7605572531846315,29.377271021972994,50.07284918895219,32.868299642676696,33.94330465686041,39.218255674226505,19.694480402583324,37.494548337888,31.20613523280255,62.053954174727004,0.0,75.96436336110972,43.21186314916907,14.97841981263862,52.64916549453368,38.81405483651068,51.98246812707091,7.9055529630931245,41.76171740156202,22.562556098136206,54.50612993599927,0.0,9.253383772034663,38.15240757596141,37.812195387925,66.22998068834664,38.79465196114729,76.81572681422244,52.691559671955744,60.697743056967475,18.632966638555782,76.71274427704631,0.0,84.9577678420195,61.901738419742074,46.38011221266118,94.96426488135592,39.94117443423879,5.710437789556073,80.54713699340115,52.51865097350107,25.136774265697337,13.760240213996475,0.0,10.84575760965449,53.215893768699296,3.483216620676118,75.26677281120135,53.58578839498239,72.13384540586027,47.986959755176144,43.442641644446354,27.001358303828336,2.156174917408236,0.0,76.42277302839373,3.157773626885859,26.6650883569428,50.28863800052383,50.66032521917657,43.06710705050916,75.40024361024659,20.828133029178552,16.129482061779985,85.08496977703071
