wavenumber,PE 10ppm-1,PE 10ppm-1_1_augmented,PE 10ppm-1_2_augmented,PE 10ppm-1_3_augmented,PE 10ppm-1_4_augmented,PE 10ppm-1_5_augmented,PE 10ppm-1_6_augmented,PE 10ppm-1_7_augmented,PE 10ppm-1_8_augmented,PE 10ppm-1_9_augmented,PE 10ppm-1_10_augmented,PE 10ppm-2,PE 10ppm-2_1_augmented,PE 10ppm-2_2_augmented,PE 10ppm-2_3_augmented,PE 10ppm-2_4_augmented,PE 10ppm-2_5_augmented,PE 10ppm-2_6_augmented,PE 10ppm-2_7_augmented,PE 10ppm-2_8_augmented,PE 10ppm-2_9_augmented,PE 10ppm-2_10_augmented,PE 10ppm-3,PE 10ppm-3_1_augmented,PE 10ppm-3_2_augmented,PE 10ppm-3_3_augmented,PE 10ppm-3_4_augmented,PE 10ppm-3_5_augmented,PE 10ppm-3_6_augmented,PE 10ppm-3_7_augmented,PE 10ppm-3_8_augmented,PE 10ppm-3_9_augmented,PE 10ppm-3_10_augmented,PE 50ppm-1,PE 50ppm-1_1_augmented,PE 50ppm-1_2_augmented,PE 50ppm-1_3_augmented,PE 50ppm-1_4_augmented,PE 50ppm-1_5_augmented,PE 50ppm-1_6_augmented,PE 50ppm-1_7_augmented,PE 50ppm-1_8_augmented,PE 50ppm-1_9_augmented,PE 50ppm-1_10_augmented,PE 50ppm-2,PE 50ppm-2_1_augmented,PE 50ppm-2_2_augmented,PE 50ppm-2_3_augmented,PE 50ppm-2_4_augmented,PE 50ppm-2_5_augmented,PE 50ppm-2_6_augmented,PE 50ppm-2_7_augmented,PE 50ppm-2_8_augmented,PE 50ppm-2_9_augmented,PE 50ppm-2_10_augmented,PE 50ppm-3,PE 50ppm-3_1_augmented,PE 50ppm-3_2_augmented,PE 50ppm-3_3_augmented,PE 50ppm-3_4_augmented,PE 50ppm-3_5_augmented,PE 50ppm-3_6_augmented,PE 50ppm-3_7_augmented,PE 50ppm-3_8_augmented,PE 50ppm-3_9_augmented,PE 50ppm-3_10_augmented,PE 100ppm-1,PE 100ppm-1_1_augmented,PE 100ppm-1_2_augmented,PE 100ppm-1_3_augmented,PE 100ppm-1_4_augmented,PE 100ppm-1_5_augmented,PE 100ppm-1_6_augmented,PE 100ppm-1_7_augmented,PE 100ppm-1_8_augmented,PE 100ppm-1_9_augmented,PE 100ppm-1_10_augmented,PE 100ppm-2,PE 100ppm-2_1_augmented,PE 100ppm-2_2_augmented,PE 100ppm-2_3_augmented,PE 100ppm-2_4_augmented,PE 100ppm-2_5_augmented,PE 100ppm-2_6_augmented,PE 100ppm-2_7_augmented,PE 100ppm-2_8_augmented,PE 100ppm-2_9_augmented,PE 100ppm-2_10_augmented,PE 100ppm-3,PE 100ppm-3_1_augmented,PE 100ppm-3_2_augmented,PE 100ppm-3_3_augmented,PE 100ppm-3_4_augmented,PE 100ppm-3_5_augmented,PE 100ppm-3_6_augmented,PE 100ppm-3_7_augmented,PE 100ppm-3_8_augmented,PE 100ppm-3_9_augmented,PE 100ppm-3_10_augmented,PE 200ppm-1,PE 200ppm-1_1_augmented,PE 200ppm-1_2_augmented,PE 200ppm-1_3_augmented,PE 200ppm-1_4_augmented,PE 200ppm-1_5_augmented,PE 200ppm-1_6_augmented,PE 200ppm-1_7_augmented,PE 200ppm-1_8_augmented,PE 200ppm-1_9_augmented,PE 200ppm-1_10_augmented,PE 200ppm-2,PE 200ppm-2_1_augmented,PE 200ppm-2_2_augmented,PE 200ppm-2_3_augmented,PE 200ppm-2_4_augmented,PE 200ppm-2_5_augmented,PE 200ppm-2_6_augmented,PE 200ppm-2_7_augmented,PE 200ppm-2_8_augmented,PE 200ppm-2_9_augmented,PE 200ppm-2_10_augmented,PE 200ppm-3,PE 200ppm-3_1_augmented,PE 200ppm-3_2_augmented,PE 200ppm-3_3_augmented,PE 200ppm-3_4_augmented,PE 200ppm-3_5_augmented,PE 200ppm-3_6_augmented,PE 200ppm-3_7_augmented,PE 200ppm-3_8_augmented,PE 200ppm-3_9_augmented,PE 200ppm-3_10_augmented
498.72,0.0,4.748559601496568,10.717019847430057,1.3997340088911336,4.58310566621015,26.23077060305706,20.096261913345344,0.6200334310854931,0.8395856797993235,21.18966213519838,21.191100896869525,0.0,13.774972227964776,9.062229186897131,22.479565682117347,7.791395613352394,12.01574221061925,29.675839052567945,30.341142312976363,25.776958513580187,7.384093949000338,28.30948043124328,0.0,23.46340489581576,5.419928442915304,5.792861788928629,20.474488441200208,21.79607009077989,1.6080878838608113,9.106521099416634,23.36004547624747,1.044378644855619,22.714542975850367,0.0,3.2405581974450146,10.305032029499527,3.377991959115504,19.356363469529594,5.280298396039961,19.123745653023988,10.190863730381562,9.460445920274868,3.605963964176674,17.817830518786508,0.0,6.718059031368313,20.485812559492985,13.270660215365046,3.1715044362588793,5.520261562960408,21.443808758409972,0.1899746787520868,8.115749517336605,2.547369179509106,6.497696099328325,0.0,21.44765579100298,11.030401439954009,14.74699858362635,19.819450380349767,6.866044226080176,15.591166211928025,9.55204869326436,15.431022695974654,13.919878286139454,17.12580743123318,0.0,33.6776991135932,30.94549487483964,2.6542175943106794,32.29219945101389,35.25582676782985,30.366001605844296,35.36472348176159,1.2967409170147361,31.957042084601447,10.485879869395513,0.0,37.83149780183293,21.00165066212399,3.9006967656571114,31.691126208595445,29.666830176262952,25.395513596516977,5.47479891825969,13.403350809047689,15.08379202576937,29.508839452350422,0.0,22.730380576368606,13.259823155361776,2.7542386907501863,30.21158881555708,22.416426129325266,11.107287833446868,36.61148785151183,28.74995822597193,13.223765191922606,2.6391351498582885,0.0,16.6488889122542,26.622060953495467,29.644463498171824,11.168670704501825,37.95435607294944,30.98581470523178,24.838494819358232,13.643160234086993,15.74372320201141,14.10095902441145,0.0,25.62118470618821,27.45597366222575,30.341712313495083,3.717373777376501,18.463015252903606,35.076787220525745,33.030558222270734,33.83460925569755,45.98272850703886,1.0730176047860733,0.0,14.492653685297507,41.25160256613209,35.34117229573246,3.0989876416669273,50.38616250230858,39.924671360396374,9.767213093444079,1.7399441116973133,19.506720253248933,25.407852001538103
500.83,0.0,18.624873413276827,2.64956891630251,2.548256392032262,12.034214645476988,11.926522667645102,10.54259428551372,25.884607272814506,21.18665440282364,8.2276729271454,22.307283495317485,0.0,24.06843130164488,6.576225402718789,15.191048331554411,22.410127031911188,14.778795754941244,12.645146522064762,1.629675401237425,6.891162784598255,28.724192568424858,0.10027691718926782,0.0,7.730178082176785,21.75572297792172,12.335015989816709,18.51017453440214,11.077931936675691,20.387985310224327,2.4658219579246845,17.867850158632365,22.86273794866516,15.018413608798236,19.8,41.65062820236509,41.60961476426134,26.52892010935837,25.293349655624088,41.9127979761535,34.915332578237575,23.151187546853397,37.46066699744059,29.19403575608859,23.760332102874834,12.79,30.26738078232626,13.294275942992124,32.715397308321556,32.06067933035761,16.669658724339158,15.8963774431532,16.39593721462296,15.654708784105082,15.094450251342472,31.332286515273363,13.17,13.658633296263325,28.349770558808494,22.41122969179432,22.406016698852472,28.161922351902103,19.70136136734631,19.470142048840312,19.7945791269942,15.702857355165863,31.743155029544184,5.23,6.269620882496831,13.767514508080192,31.96576728726145,5.7952033138663674,8.335708285786112,8.66375019837739,9.699091220768409,28.673137186921757,13.505173875405198,19.355266831440378,5.49,6.202272419993363,8.102004227886367,32.43771032788965,16.56516031958814,5.669615404917908,12.77415728525034,31.043162006249034,23.21390031720459,22.7016120904101,8.75395637400212,22.63,59.87957177448605,26.52343979391457,50.94946068911706,54.09645004526831,30.461800807507338,57.81459768615993,32.0125976362508,27.196411905420025,38.216699149338936,43.977929551458345,0.0,29.72054951820806,50.70600106374569,46.47704223784601,43.90717698098357,22.882716649416256,10.674500041440295,50.21297111167505,21.417852978752425,44.980968056010965,7.346060090246348,0.0,3.995499986476112,28.899786289085768,27.738550782148184,34.77016509409298,16.2067606416586,18.714886790772905,21.146458608152933,36.47936950136634,24.331285862212592,29.37722143313762,0.0,36.05729349561381,31.518772536306837,23.52843221986446,31.484515580096062,49.25564577889373,19.113522253491762,36.81259191766193,20.99080538500759,4.332825034958369,49.01621260798569
502.93,0.0,25.982006938344124,7.287653929458305,3.3698333337775415,0.8025937224712376,26.034536741435847,26.329311133805994,9.29932248027534,22.28871121327991,19.629656615502977,11.258101517659387,0.0,11.004914668553772,5.8075051635701564,28.203080517964626,22.22856482928609,10.104075119929542,3.439899180297531,21.37475969804631,17.64149171168997,15.378929621430604,28.25143803990223,0.0,7.190535924532602,10.124394042389824,7.606319412475291,23.78614744647333,16.81568949354447,23.02101176102698,23.123407156100633,1.3724900345042892,21.756260839788233,11.005809345935857,19.8,41.65062820236509,41.60961476426134,26.52892010935837,25.293349655624088,41.9127979761535,34.915332578237575,23.151187546853397,37.46066699744059,29.19403575608859,23.760332102874834,12.79,30.26738078232626,13.294275942992124,32.715397308321556,32.06067933035761,16.669658724339158,15.8963774431532,16.39593721462296,15.654708784105082,15.094450251342472,31.332286515273363,13.17,13.658633296263325,28.349770558808494,22.41122969179432,22.406016698852472,28.161922351902103,19.70136136734631,19.470142048840312,19.7945791269942,15.702857355165863,31.743155029544184,5.23,6.269620882496831,13.767514508080192,31.96576728726145,5.7952033138663674,8.335708285786112,8.66375019837739,9.699091220768409,28.673137186921757,13.505173875405198,19.355266831440378,5.49,6.202272419993363,8.102004227886367,32.43771032788965,16.56516031958814,5.669615404917908,12.77415728525034,31.043162006249034,23.21390031720459,22.7016120904101,8.75395637400212,22.63,59.87957177448605,26.52343979391457,50.94946068911706,54.09645004526831,30.461800807507338,57.81459768615993,32.0125976362508,27.196411905420025,38.216699149338936,43.977929551458345,0.0,8.187441383450452,10.280528287351173,30.042411331036412,37.890930129282935,50.96491268658448,2.363044006016731,10.237422534959803,24.321279288843833,17.552720496982914,36.39592940063536,0.0,48.858882630353264,7.494560784966865,41.103962054814765,22.59678981913582,32.32529203632292,4.652008763903584,30.08904292572154,48.413673518401616,42.37107322792881,34.31058619013539,0.0,2.305352922918716,38.971147096506705,43.483868185359306,3.3926285467404043,41.09282689273638,1.1523430793764227,45.10009538974417,40.323691298077236,14.331166921421683,45.03839437329268
505.04,0.0,20.551566204007013,12.771579359517206,17.24796497960266,2.842783110172881,16.900173727725864,14.574637438038211,0.22221569842109287,18.455841769318074,15.366980267659475,0.19285762715445662,0.0,21.336056844011814,21.68020703521728,0.706515365070653,10.810326402552715,25.993365175578344,8.723982738971168,5.197918952204192,22.73380797963264,26.405111890483592,11.939863589642082,0.0,20.093746310987118,10.742340574405121,9.867777990782736,3.642950300303157,22.992168627023585,4.032235207987174,19.409608307866755,13.654970447209395,7.55936187353107,15.828070014510054,19.8,41.65062820236509,41.60961476426134,26.52892010935837,25.293349655624088,41.9127979761535,34.915332578237575,23.151187546853397,37.46066699744059,29.19403575608859,23.760332102874834,12.79,30.26738078232626,13.294275942992124,32.715397308321556,32.06067933035761,16.669658724339158,15.8963774431532,16.39593721462296,15.654708784105082,15.094450251342472,31.332286515273363,13.17,13.658633296263325,28.349770558808494,22.41122969179432,22.406016698852472,28.161922351902103,19.70136136734631,19.470142048840312,19.7945791269942,15.702857355165863,31.743155029544184,5.23,6.269620882496831,13.767514508080192,31.96576728726145,5.7952033138663674,8.335708285786112,8.66375019837739,9.699091220768409,28.673137186921757,13.505173875405198,19.355266831440378,5.49,6.202272419993363,8.102004227886367,32.43771032788965,16.56516031958814,5.669615404917908,12.77415728525034,31.043162006249034,23.21390031720459,22.7016120904101,8.75395637400212,22.63,59.87957177448605,26.52343979391457,50.94946068911706,54.09645004526831,30.461800807507338,57.81459768615993,32.0125976362508,27.196411905420025,38.216699149338936,43.977929551458345,0.0,30.99173979458107,12.587033276412948,13.172858135587058,4.526867350069597,39.78447879612898,20.166299012921137,26.173509205706218,3.672113892066362,5.325708302897442,43.989681490836226,0.0,19.61948632356172,11.318829356433938,43.42244267448081,32.789894190592285,27.096979018677246,33.43509990920115,24.16431051838993,20.153258912763533,38.29640751897236,42.1889347375083,0.0,13.625741796968683,42.55639041573161,44.621853398253435,33.722374743110876,19.41579794179862,23.624915610990953,32.27681320954638,40.78014824902203,13.825612337609513,40.4450989857897
507.15,0.0,11.481822119805779,3.9158597725826496,11.364415536886046,18.498695141090636,17.57654462021171,14.22687864944557,17.746077290386484,26.556155241386875,12.5422477456634,13.252337877139796,0.0,15.08166723526944,0.790017680709341,5.005549202054966,5.150192650634147,16.170092816779107,20.011803960524603,5.2048491331177535,15.097713813108802,7.471568166802844,22.775506720414743,0.0,23.39884691026925,12.917101436683991,3.8439785475860453,3.284261880703212,0.7691554016475733,6.4174574445165025,16.802944688875964,22.059578845476782,5.663883794053609,22.313712592587308,0.0,16.496473860668274,20.009990824218505,2.63553501700611,17.83702368280398,19.216161554314624,19.256641459855842,18.9688932670446,0.8269940779914381,18.161607593356837,1.39387221047751,0.0,1.4196905123373416,3.0108353361236397,19.61087250196314,8.09921747976796,12.023482424893713,6.855296136289005,21.43392666095101,21.633945659445274,3.429740499688918,5.088067067187983,0.0,0.44658937516779684,4.270057259305663,17.573337093289616,3.398459562076987,17.80972618705379,9.124712992134723,6.20656015864934,8.188253569452163,5.613143242090702,6.704164250166143,0.0,30.606147348671357,20.94792496024921,30.468937551379767,27.127221714462227,11.129361361895755,2.7916000955026914,11.853033131150307,0.34049594537681827,34.74019397712825,7.475866716146125,0.0,8.961184737583675,11.242956993613593,20.47945562458952,7.115770652788418,30.679433479280824,19.116960540537022,20.430827925565833,23.385481322473247,28.25952337383737,33.818681785754094,0.0,8.552431581619176,29.87134879323548,6.022310723909098,23.138111091929616,36.46594692815853,30.249479200065494,14.093818598078315,22.953467060912267,2.67197562113911,30.30319826677118,0.0,23.0282654220288,24.63744420925093,53.317031998860266,41.88643167193534,43.504471698522586,33.66157773959427,4.239019010828491,22.39028755460472,29.787855478137455,1.9528109394475535,0.0,16.613334409554536,37.288907781644376,36.29053577224024,39.607183185612605,16.619970445383537,20.060648398386302,14.229102247366134,23.312260294123092,7.0343357808063045,15.774144497610516,0.0,37.86198889642046,7.477431450548693,31.40006907350114,48.19221509124724,47.18756201908148,49.76780690481977,5.157793440875023,49.02067451676953,23.08995621814069,16.681250867325037
509.25,0.0,14.23439148217016,21.919970909313637,18.21845461955547,14.242909883089709,25.828389864117312,7.3218327892234685,3.2692405565724445,21.515390525984063,10.48081329029027,15.487911599012907,0.0,0.2968732524954497,1.1594389353208028,22.336018079494455,22.99065607587039,3.280457959911997,16.899908048784965,14.162066168477262,9.601467496443773,12.110966947056955,2.8290121051536805,0.0,24.09454937822155,8.85817218776742,23.3672716254572,1.305611683324925,20.445512603299715,3.0484322803913777,0.15978598052859178,14.289057542001459,19.6014957794884,15.100092887534753,0.0,14.489272199890854,6.829039169331031,1.464582381895781,4.211870479547181,9.474190933164213,6.7292172430922665,4.1903596237055565,7.298885615572847,13.522938138347971,6.06211669526905,0.0,2.2535815306509144,19.67296663339162,18.64021469188949,3.978351889788844,7.4198507625030725,4.098701146833219,13.916924672371225,12.598726251402397,19.48956332362477,17.677567156181258,0.0,17.416709469368477,15.778476501705681,19.7470706564297,1.546651929419747,15.547631911867123,12.376490460218811,21.357917693825772,16.0119943893917,20.903898246774933,9.294825223344082,0.0,0.833994002044697,12.48405882115809,2.734707321199224,29.829607509652732,7.349549518351939,8.495871172324893,16.929895501650698,7.610030328801928,36.38002506760476,31.002961387506005,0.0,37.23302309551346,26.159101967345386,1.5599861895618432,7.931796714959518,0.6539720549885465,23.464332172445506,37.22834301037861,25.081148674328485,13.431306974992832,21.444496773908554,0.0,37.677546315958516,30.32314472143419,29.842956203397215,24.060311220886874,3.5885531859078017,15.552923582064743,5.751657358644508,0.9477286283357965,30.2037014966241,31.968215028745618,0.0,28.42186107914054,35.93400722864556,15.228313730399991,50.91500027715036,30.528594883866848,21.629003022042685,29.484051811286985,0.9536353845324376,17.419900906419507,50.308035004156615,0.0,26.264546183847088,24.877403047295303,5.255702849980494,46.681082102978074,31.478927852257502,30.087700309826566,35.992468950459966,18.315056442929606,19.05585589756458,19.898776369153502,0.0,46.66361683833061,37.46827729384645,24.594492241125984,47.775617416476564,26.024731760679344,50.600636617595725,50.86876180040648,11.083298893040855,31.066851918664796,31.692413603574582
511.36,0.0,7.729452105866896,26.713223436743863,26.400939451510336,6.138667178618506,21.38692931282299,15.701597150277077,8.641232317519364,17.843728203251494,5.740470137003414,6.356171718792772,0.0,10.900138257681443,9.116407765827669,11.584516087787883,11.755334208221305,28.80025958658896,15.630992612635744,10.543925026295732,12.010668314878734,18.856128633977686,11.315585795164946,0.0,8.860266912510934,4.79757622475333,2.9665592365607174,15.409535456061839,5.4453045682927845,5.849230726549367,10.945539427792754,4.902130020910341,15.719315389776543,6.725845973285355,0.0,15.043320213140998,7.869370905079197,4.832106312719996,0.5600535033381098,14.320137107934935,21.781094088053326,20.27673434734548,15.851455846127132,6.139276167036654,2.24118200255898,0.0,12.962596766350023,7.68240220348983,4.044036252830833,5.004865102962224,7.6076557387266,14.0737980935276,0.5234809828807034,9.332950318488933,1.5300117171558965,0.27418288014484166,0.0,16.078280269956345,2.8703094753438165,3.692062373710383,10.335478467044982,8.860642818923942,5.7320421514590265,3.344328589128755,8.010111854523347,16.70951640396547,0.8818211037994254,0.0,11.12284466429462,9.892898398870965,22.986274119328275,16.941728733591,10.70389427361304,4.4589129659100655,5.337894179659528,14.018464052435528,0.49542843936725484,9.437316810054854,0.0,31.74200328805023,37.04948737866437,5.283991360907969,26.18540628560818,18.646936303135647,9.066477069131736,30.832663083925567,17.621773389257605,38.27637304366391,6.8792018782307816,0.0,19.280955826393917,26.895113294240794,3.843915376193218,29.478963649140223,13.102818384165872,37.242505844897856,9.172468008574308,15.029904999273901,25.304140650998235,10.455554445751732,0.0,33.289727490710185,15.766548157546861,1.950599041637861,42.590958990793894,40.921622382676595,18.98445253858061,15.839540116801961,7.17939254317048,36.923397341078065,29.485252182959943,0.0,0.29182524591518655,34.759752712433894,40.56579181215749,20.94144842951706,29.763001123067777,7.49523878166616,22.55824659041028,30.826136256414852,30.37346989608951,25.069031439092605,0.0,8.16548595377171,15.561708185150142,42.80245707498641,29.36647837534841,50.568905715621234,46.612618121388685,14.055905344521861,13.270885221619919,30.97125736260192,4.13225487579391
513.46,0.0,18.34362147873559,1.7296683021100008,2.116240397678978,26.59490325686533,25.57829259451419,12.45895469594988,3.3328975770263103,9.295437915615418,9.917655915868501,19.5144879270365,0.0,15.46800979556835,29.531390629043724,17.146554264021457,10.456615657531081,8.355908906893141,13.544075266362247,19.676322050903178,24.891153154817516,5.349225182185422,11.44028849287023,0.0,0.5687242614226221,19.22422710783564,5.637172443116515,19.220976101015914,12.637908014867163,11.702713113686205,10.289614603738512,17.182858279391187,2.7129704235610537,11.879935080254773,0.0,4.686446599879951,8.04107326612004,15.890050686858446,1.1674385195121597,20.740174062510555,20.647376703272055,6.052979301429947,16.113502051303975,10.245396486379374,16.86775528293214,0.0,2.853851268622648,4.673210220902512,8.16710507702306,1.825052398700314,3.702730410161838,17.686932533358135,16.301268821930666,0.6970591427748141,8.02247116155354,11.147722550013507,0.0,16.6281724093146,19.201910459152334,13.750874641998891,15.89762820302515,16.885699657222577,6.196669377823952,3.7471857841931264,11.420116462663746,20.191790564885306,6.761983709238183,0.0,8.355819635004954,6.43216578765634,16.69871022818249,0.3359905766069529,4.619751985827503,0.3267012960032469,1.284304637052116,24.956417457020642,2.8375493045148725,30.96245277967872,0.0,6.205561105732104,8.768050339442194,15.3288172646104,22.81620163890513,24.228284348359864,12.466822118969533,20.967544759603122,35.71619727724369,2.683857244891437,0.26752883390425447,0.0,11.555218551236836,38.77802807427513,9.656080666094631,37.351355581765404,21.68552942747485,11.483743736344215,37.02301214766067,31.004643005861627,34.51904239486041,17.496125894128433,0.0,44.290247640528726,50.79973453298949,23.685571929522744,50.74997447693344,26.59174960427472,27.571705246078423,42.477508674839854,50.957007939411056,17.982886512673563,16.319345466183417,0.0,30.91952198555066,42.65951734223787,41.86347660115113,17.737883696872526,37.0297940893661,9.896808060677534,12.413402143223248,46.49525775254676,48.7506136973009,29.16249467424773,0.0,7.123007069143396,37.657141955718316,32.59403683669022,23.939693275290452,33.075571894579724,50.12104511773318,47.64538779547146,7.005851373455899,10.698072068758892,19.552150430584952
515.56,0.0,25.63309563836517,14.052271809652128,18.625193114401156,2.0157288876004595,1.150942911350895,2.1739730084400883,11.925654328235572,8.586388775681016,1.8981973018517921,14.431751910942095,0.0,22.33649077706933,21.89658703276091,18.997532799221386,14.972042934995455,13.37383679624084,20.624099754803233,3.0213126585573886,16.580039268214943,10.843883165049151,21.367028052304764,0.0,4.293826754274345,0.44715262347983614,10.162726169150956,11.584710161168823,20.45728691434418,11.618453978511281,22.6310557539511,21.70735595036689,19.733243323583096,7.126477219115233,0.0,18.96394372009222,8.349091932764715,20.426529648501003,10.934245807770052,6.697853597740934,16.85721100174641,17.95186907561218,18.84122501864181,3.378890170389569,3.704277924617375,0.0,9.595879273268828,10.157536659127999,17.784726225151953,7.607269942873434,13.159636189670474,7.3355523645603045,3.250037874951156,20.02968861270776,1.032703058629595,14.637413467273394,0.0,8.387454512366938,2.1168484937830887,8.370411458117816,19.824801951736085,1.5744667239036776,1.632876754448455,20.777629781099375,9.643567310031123,0.7152432624420425,9.074789339160995,0.0,4.446666639359702,12.866244205796225,28.547523746361627,25.807228631692453,26.948473660133484,12.578351651325391,35.74615785410942,23.486630022497657,24.928436989645707,6.1319637299637195,0.0,23.601693080020453,37.38681243115397,35.08219298317703,29.193618268650816,25.614254129855887,12.328638446674539,20.449518328848818,30.5481302776893,3.5997504875386133,26.847666138182888,0.0,9.35557760809286,22.186419439141645,5.760999598473305,33.37356976884195,35.31549168750196,17.625121616381744,34.536377961460595,31.65548406122371,22.645869858338322,0.8212930038196551,0.0,9.350468372554321,40.421063689642125,27.984000104972658,24.24585466564853,53.08570175546176,16.259736224735402,31.0289029078284,14.637995262440723,38.21916820815736,48.158670950219765,0.0,28.11148609975238,22.657670681884113,6.06991251973224,40.980978661654426,22.54512914441973,5.469573404628699,4.806808322146616,35.32647513766356,3.6929974763444746,26.537620704955017,0.0,32.14226557247864,8.047692684432104,26.18099069835135,31.90512160514436,24.10188596809585,48.879000595405515,18.66290362864105,45.58174785954618,50.398957699149676,24.981092469863984
517.66,0.0,11.803747271002537,4.046155391954312,6.164377712879662,10.787447441057145,1.9270670388625413,7.715105320663654,23.17967405776568,9.860428339059377,18.429961445788816,3.6158081280056593,0.0,18.976763652909675,13.966663778084031,16.71914352597371,8.637016253167266,9.797228626427913,11.506476281680913,15.63040452693066,2.876024690892209,6.765220944290785,21.525020567381034,0.0,9.469727326491238,11.109305096209008,19.216899702706616,4.6298887597159375,6.084855995323542,12.319160227282092,3.760733684075224,16.745618828743293,7.8870910760461586,15.564719636334267,0.0,8.523330021548727,20.049325490500767,11.887254937058291,10.639626258482876,16.391505992571194,16.748520362230124,13.96626162342152,10.550840746160368,0.3636901364612946,21.230075759283338,0.0,0.39338608886398885,12.796691166783178,11.705323497358634,14.192848929716336,7.677437081798894,17.150481515750418,13.299786213017615,10.485697990403809,10.969400537727509,17.835585581969674,0.0,18.578077602306546,14.00660384544078,16.58236214779638,10.161609142783867,10.532835018573017,16.203044689232044,12.309308048295632,6.563696862458046,17.496625873748503,21.958812194030795,0.0,16.109948766185223,15.482159273721347,36.82320694364931,5.259911334707721,8.334578662182865,30.86584878639502,36.858527181144055,6.706963828204187,9.868327619376396,0.36655780727874937,0.0,36.370871036463406,27.717587399739514,0.041819820773750946,31.754661374093182,6.5288826288346655,20.67598569812425,21.714616916347595,11.055715583754923,15.388744670350615,10.913574138088661,0.0,16.925238129091323,23.971965279461653,20.796097653099356,30.021067666443084,37.78623030942745,5.214072587007057,4.7984271996329975,25.275066560244696,16.277117141715088,16.234854007423127,0.0,18.822123073999844,17.460540466140998,24.59508438103548,47.718447821083274,19.221964377414775,18.003489319841094,36.427783401934064,16.89354047392516,42.58302930444143,52.74814794011777,0.0,24.283291312316653,9.909293557837506,48.170756019297606,48.467212168508574,31.103704683952206,5.110760123989355,12.924672472998903,11.45159808268791,42.120745632652714,14.227172882994441,0.0,44.10117280827188,36.88756025372008,21.64467213323482,1.5473698945998533,20.864910953821585,13.70286008291924,37.44318561104874,34.965810292651774,39.74211745780348,45.79727474896171
