wavenumber,PS_PE 50ppm-1,PS_PE 50ppm-1_1_augmented,PS_PE 50ppm-1_2_augmented,PS_PE 50ppm-1_3_augmented,PS_PE 50ppm-1_4_augmented,PS_PE 50ppm-1_5_augmented,PS_PE 50ppm-1_6_augmented,PS_PE 50ppm-1_7_augmented,PS_PE 50ppm-1_8_augmented,PS_PE 50ppm-1_9_augmented,PS_PE 50ppm-1_10_augmented,PS_PE 50ppm-2,PS_PE 50ppm-2_1_augmented,PS_PE 50ppm-2_2_augmented,PS_PE 50ppm-2_3_augmented,PS_PE 50ppm-2_4_augmented,PS_PE 50ppm-2_5_augmented,PS_PE 50ppm-2_6_augmented,PS_PE 50ppm-2_7_augmented,PS_PE 50ppm-2_8_augmented,PS_PE 50ppm-2_9_augmented,PS_PE 50ppm-2_10_augmented,PS_PE 50ppm-3,PS_PE 50ppm-3_1_augmented,PS_PE 50ppm-3_2_augmented,PS_PE 50ppm-3_3_augmented,PS_PE 50ppm-3_4_augmented,PS_PE 50ppm-3_5_augmented,PS_PE 50ppm-3_6_augmented,PS_PE 50ppm-3_7_augmented,PS_PE 50ppm-3_8_augmented,PS_PE 50ppm-3_9_augmented,PS_PE 50ppm-3_10_augmented,PS_PE 100ppm-1,PS_PE 100ppm-1_1_augmented,PS_PE 100ppm-1_2_augmented,PS_PE 100ppm-1_3_augmented,PS_PE 100ppm-1_4_augmented,PS_PE 100ppm-1_5_augmented,PS_PE 100ppm-1_6_augmented,PS_PE 100ppm-1_7_augmented,PS_PE 100ppm-1_8_augmented,PS_PE 100ppm-1_9_augmented,PS_PE 100ppm-1_10_augmented,PS_PE 100ppm-2,PS_PE 100ppm-2_1_augmented,PS_PE 100ppm-2_2_augmented,PS_PE 100ppm-2_3_augmented,PS_PE 100ppm-2_4_augmented,PS_PE 100ppm-2_5_augmented,PS_PE 100ppm-2_6_augmented,PS_PE 100ppm-2_7_augmented,PS_PE 100ppm-2_8_augmented,PS_PE 100ppm-2_9_augmented,PS_PE 100ppm-2_10_augmented,PS_PE 100ppm-2.1,PS_PE 100ppm-2.1_1_augmented,PS_PE 100ppm-2.1_2_augmented,PS_PE 100ppm-2.1_3_augmented,PS_PE 100ppm-2.1_4_augmented,PS_PE 100ppm-2.1_5_augmented,PS_PE 100ppm-2.1_6_augmented,PS_PE 100ppm-2.1_7_augmented,PS_PE 100ppm-2.1_8_augmented,PS_PE 100ppm-2.1_9_augmented,PS_PE 100ppm-2.1_10_augmented,PS_PE 200ppm-1,PS_PE 200ppm-1_1_augmented,PS_PE 200ppm-1_2_augmented,PS_PE 200ppm-1_3_augmented,PS_PE 200ppm-1_4_augmented,PS_PE 200ppm-1_5_augmented,PS_PE 200ppm-1_6_augmented,PS_PE 200ppm-1_7_augmented,PS_PE 200ppm-1_8_augmented,PS_PE 200ppm-1_9_augmented,PS_PE 200ppm-1_10_augmented,PS_PE 200ppm-2,PS_PE 200ppm-2_1_augmented,PS_PE 200ppm-2_2_augmented,PS_PE 200ppm-2_3_augmented,PS_PE 200ppm-2_4_augmented,PS_PE 200ppm-2_5_augmented,PS_PE 200ppm-2_6_augmented,PS_PE 200ppm-2_7_augmented,PS_PE 200ppm-2_8_augmented,PS_PE 200ppm-2_9_augmented,PS_PE 200ppm-2_10_augmented,PS_PE 200ppm-3,PS_PE 200ppm-3_1_augmented,PS_PE 200ppm-3_2_augmented,PS_PE 200ppm-3_3_augmented,PS_PE 200ppm-3_4_augmented,PS_PE 200ppm-3_5_augmented,PS_PE 200ppm-3_6_augmented,PS_PE 200ppm-3_7_augmented,PS_PE 200ppm-3_8_augmented,PS_PE 200ppm-3_9_augmented,PS_PE 200ppm-3_10_augmented
498.72,0.0,51.1721241513749,61.20148187386872,77.7687101003371,65.25339949523531,11.540187576165723,71.35445026535469,31.298802064683287,49.794022814410965,44.172824722534095,24.572313406201648,0.0,48.46846339614305,68.916731319728,11.968536002663194,66.7082301083239,20.929586568501918,13.5837920469676,34.55122351360299,35.05817710579598,10.880576593464793,27.168929030993535,0.0,37.43213789321185,5.4608869529941195,90.36943349507999,62.683971840700046,81.10449163012217,35.30155926298931,92.76741982136873,5.819365529864769,14.523155943752126,21.03366191206646,0.0,0.27867973121642625,23.89234000476134,1.0952261245708352,75.72520400887893,54.8729729660464,31.80423363770638,36.63201605192756,31.564036663987267,69.21383466255612,31.63428358213692,5.57,102.39125740592979,49.73218573624816,91.33426286238696,56.81825509745727,61.0681524111002,95.42920150147341,7.306868529331689,102.51776005421598,47.30861422304033,56.07194824069488,0.0,38.96150802067265,33.600024431232455,70.12591689172781,19.514881885943684,9.524077478878048,104.55121987378847,78.65413812266452,31.233325746572785,52.37556048433454,86.42427709279309,0.0,60.66141345313017,128.4855080712208,11.659952994153064,78.82809235889086,85.47065183592177,126.85389417293189,49.03796470828657,94.72310815326614,23.66281679536723,65.9280769744984,0.0,53.53579141396182,117.34684073228989,146.03417497961058,47.69240347175627,119.13040353351,4.464490719773473,148.45454308253068,76.76333456812885,144.23743861131214,5.58234888852081,0.0,134.34832350982796,92.94167397658599,123.92589360124272,13.675678650673984,17.527669791304376,20.69813914639862,126.15115589122638,70.36282976438454,6.4878794100687225,31.544265293026285
500.83,16.23,33.31451566690848,26.169021999486958,31.315410684551317,46.71836118325062,44.607072062595755,26.104084656229883,24.98520320768138,27.94338701606499,25.50503831285738,40.915482563305545,40.71,49.746281472157385,59.06509819787243,68.40195203645187,96.46992097157917,89.29413797817327,87.76346395604496,83.35139723379177,104.87225798639574,105.62855922891367,110.73710474612122,19.54,21.145419693691156,108.37311641665377,38.17170756665115,80.4352908535292,23.234287733663233,73.93449788760518,28.419122283697725,36.41650932397844,116.0518651479681,61.94650714333992,4.54,33.12628600427989,62.48185040408834,17.229620316246933,11.558718726094416,37.38032738324466,32.69941729249503,26.02106066750897,8.176813688787956,6.5862767934507875,10.90431841004633,34.0,42.87410557888012,66.07688365349304,79.3292092361988,81.49749583474306,89.45433336751623,65.41833618851891,66.16707353059729,54.92541202260243,114.98342667842105,53.877767779069664,6.09,16.561191405417496,51.010752256668425,12.038315642568119,82.9018843438381,58.62123936264872,9.075302475585316,35.748445000294595,83.09346045906777,10.260243868572134,21.0544766251881,44.1,126.85401761720061,59.86905820706351,46.21940548233237,54.92793443441967,134.4795748615952,100.58279238769134,148.14666696910973,137.67797019394706,101.09614880253127,170.66805737446333,75.59,179.35948584467238,131.42628707797704,123.0248744958655,157.549248724289,185.48704026242973,141.34231127180055,81.30208889550077,124.38584177325458,134.66821185512845,133.7235905065342,66.48,83.6695012601167,118.61538458734151,86.73730894834077,112.59593467029214,130.64602109954572,136.54338642310077,115.60862536162665,95.2858398058363,216.88421075217877,161.93275416383545
502.93,16.23,33.31451566690848,26.169021999486958,31.315410684551317,46.71836118325062,44.607072062595755,26.104084656229883,24.98520320768138,27.94338701606499,25.50503831285738,40.915482563305545,40.71,49.746281472157385,59.06509819787243,68.40195203645187,96.46992097157917,89.29413797817327,87.76346395604496,83.35139723379177,104.87225798639574,105.62855922891367,110.73710474612122,19.54,21.145419693691156,108.37311641665377,38.17170756665115,80.4352908535292,23.234287733663233,73.93449788760518,28.419122283697725,36.41650932397844,116.0518651479681,61.94650714333992,4.54,33.12628600427989,62.48185040408834,17.229620316246933,11.558718726094416,37.38032738324466,32.69941729249503,26.02106066750897,8.176813688787956,6.5862767934507875,10.90431841004633,34.0,42.87410557888012,66.07688365349304,79.3292092361988,81.49749583474306,89.45433336751623,65.41833618851891,66.16707353059729,54.92541202260243,114.98342667842105,53.877767779069664,6.09,16.561191405417496,51.010752256668425,12.038315642568119,82.9018843438381,58.62123936264872,9.075302475585316,35.748445000294595,83.09346045906777,10.260243868572134,21.0544766251881,51.37,102.07468403199559,167.95065835506182,166.80031178517163,100.22924198646517,102.94016818913207,93.83704506985717,86.10278903406098,108.08365845491981,96.42915504930465,82.68422773545619,75.59,179.35948584467238,131.42628707797704,123.0248744958655,157.549248724289,185.48704026242973,141.34231127180055,81.30208889550077,124.38584177325458,134.66821185512845,133.7235905065342,68.41,179.5964434096671,132.54405225249084,198.1927028299771,173.18641456715298,117.15551138680662,128.59913615969836,159.84536631079368,158.1465322817047,76.85941240764602,84.01805702604067
505.04,16.23,33.31451566690848,26.169021999486958,31.315410684551317,46.71836118325062,44.607072062595755,26.104084656229883,24.98520320768138,27.94338701606499,25.50503831285738,40.915482563305545,40.71,49.746281472157385,59.06509819787243,68.40195203645187,96.46992097157917,89.29413797817327,87.76346395604496,83.35139723379177,104.87225798639574,105.62855922891367,110.73710474612122,19.54,21.145419693691156,108.37311641665377,38.17170756665115,80.4352908535292,23.234287733663233,73.93449788760518,28.419122283697725,36.41650932397844,116.0518651479681,61.94650714333992,4.54,33.12628600427989,62.48185040408834,17.229620316246933,11.558718726094416,37.38032738324466,32.69941729249503,26.02106066750897,8.176813688787956,6.5862767934507875,10.90431841004633,28.43,35.98931445093449,52.412519858275516,71.06707689094321,70.95745336028904,72.50143855651928,32.40785867235567,63.535150340920325,34.79444957787519,105.48081243908172,36.643653190446024,6.09,16.561191405417496,51.010752256668425,12.038315642568119,82.9018843438381,58.62123936264872,9.075302475585316,35.748445000294595,83.09346045906777,10.260243868572134,21.0544766251881,51.37,102.07468403199559,167.95065835506182,166.80031178517163,100.22924198646517,102.94016818913207,93.83704506985717,86.10278903406098,108.08365845491981,96.42915504930465,82.68422773545619,75.59,179.35948584467238,131.42628707797704,123.0248744958655,157.549248724289,185.48704026242973,141.34231127180055,81.30208889550077,124.38584177325458,134.66821185512845,133.7235905065342,68.41,179.5964434096671,132.54405225249084,198.1927028299771,173.18641456715298,117.15551138680662,128.59913615969836,159.84536631079368,158.1465322817047,76.85941240764602,84.01805702604067
507.15,0.0,14.027327524549412,45.17046604600065,2.529142674794563,35.92826944597682,20.213444457463655,18.194296194810576,45.62479829690175,10.822595070174554,8.029972099145333,80.4821390958091,0.0,11.639647420137617,23.759190735454986,54.93473946008342,78.17897630676784,40.4825278497576,44.70750582763806,45.172911279673784,45.48226770360773,43.08800307503114,58.65072786190263,0.0,22.303266654645483,26.80482160252559,96.34409772204096,76.42927745935124,46.53505836036352,54.415761209985305,66.35298116982547,76.11768851970601,19.903669784128944,62.47371692661858,0.0,46.45359894783636,47.53051710999174,28.67667947784278,65.79084894672603,81.67977607536444,63.17763665678708,72.72738617303112,17.802671366451417,74.84246728834084,7.6119545823208234,0.0,39.625216896243664,41.37521463495986,71.30255377955706,37.38445992836987,9.599661481151813,84.9288067792512,39.82755707071433,18.859286095525643,29.44759218073396,67.47469009051424,0.0,56.304022701375,41.232583936587304,31.356622646432488,18.11333251204439,69.97487073718537,31.80756413702051,70.26628715801567,77.77958027318097,5.759248912136147,25.11450030892572,7.27,97.91758175096294,118.52597874989651,47.005565373572836,92.56557166423468,64.80940858244027,23.146091352452224,41.32359106016489,22.846362990562852,12.076118457520472,9.59678715571401,0.0,9.563271945053584,120.67089019398422,93.34111980298943,113.50830000883379,36.37740191544491,132.11439363577554,98.79284487344006,136.0893242554399,98.24256472118957,79.0062580382697,1.93,57.13348120366464,54.50533006736055,145.17021650064737,97.89228363813749,114.65732797838159,109.28013958771997,153.18528761970282,111.50097153177963,39.90714102625718,19.10290019875859
509.25,0.0,76.6052267594048,25.265805533106892,47.98867934943678,53.338327713642755,78.37511055704663,68.60347366021044,44.66971476993967,46.240885739532445,71.9847752935717,38.96352016968508,0.0,45.62212944456838,68.96814590714193,34.18248936081777,46.82801765498811,49.616633245079754,59.03514711359708,16.667662072574068,73.13385888381626,28.043505761177823,14.532211772774888,0.0,66.23992411126584,15.276711894586883,32.143049930281364,97.14783358847068,28.87856287100207,19.161456123117937,57.55736419592339,13.601788970364238,84.67100899671478,30.840966545619118,0.0,10.497496259919135,13.813980358420208,73.99923602898713,17.685806312088125,43.765563948017025,9.301060657387215,72.39032383052101,4.342702018165037,65.39745194920333,59.90236759758165,0.0,64.9876540536027,86.72098561765596,53.48462006447016,92.78050719437988,34.50681400501254,11.693222098906737,80.60268439616397,76.02669747069994,36.764476434092124,5.695825902111169,0.0,83.7370593068696,51.67366150184597,29.98692749796781,33.191673069006235,13.707326679599255,63.72839371870773,56.77328557039574,105.17859478936228,65.5136971618875,25.075015092327668,0.0,83.06661782623172,12.29960947284046,107.42283513922264,99.77055641145158,95.75086630958917,70.06239657917304,41.02004098559597,34.428105739139525,2.933209461728043,104.76922361142205,0.0,37.47229083666283,81.42446921664443,43.921061447164824,35.36853526229446,17.69243336507547,51.76531870105143,151.70723292925138,9.392101367120294,73.5319393125609,12.580536294865592,0.0,9.352812848656134,137.45137127801007,80.35676511233953,154.88338503115318,85.26338373514315,106.32812978808899,95.6371413431499,136.90559901099755,125.17671051785688,16.929428117686417
511.36,0.0,66.99098325653627,20.666676589932703,0.5699172612802481,78.60993461012241,42.60735083383194,18.013756488365022,16.796004668786363,61.6729588807303,42.465598474383405,13.378852979969135,0.0,26.09723102509096,20.688969747126315,61.03922571700239,0.08069943030138585,50.52007152358614,9.869439469561433,30.55318282333685,6.791013355739076,20.091553744077753,74.36775994490674,0.0,31.522464567772655,6.184025938095915,2.7430040731380316,41.89913164453521,27.584084416533525,41.28653259685597,88.28981030128948,54.98144141478487,90.1073686759443,49.943702825143035,0.0,34.063223736061836,8.716971884483105,51.1621123469539,76.95469184715101,20.090218104784615,9.686228362343414,5.2552614885619136,10.818985821098781,32.100834745226905,29.503636497672346,0.0,80.32684225860021,25.72302201435264,36.76142271129851,83.46052757749467,15.704872458793094,27.877023423138173,37.47855857139258,0.13964362427330707,64.12587640427344,52.084642195197524,0.0,61.894460736826,56.28588820872459,55.93195711464319,97.58899888209505,37.864048833758524,92.83532424326916,100.68961335112907,16.932460887767085,102.97374614133804,59.53119242314086,0.0,75.02631029127582,23.885279533216668,83.8429220088966,121.98880203876551,129.62435157668028,73.20693417957372,43.16174908122835,78.64890650091417,12.990272663821132,92.3018663022449,0.0,105.03018100151668,20.290537101811676,28.315464239822774,88.44145959777748,38.60884649086293,27.482390669886282,124.33240716227807,124.75858774076849,81.26979535363311,140.78807714614896,0.0,88.57167969581164,118.86276538284423,117.44874212075426,63.56287310402287,120.65385049257564,27.342987558966943,11.730751149530084,71.79243788645019,119.75586366032141,124.90524214506353
513.46,0.0,65.04746964155693,7.215746296121934,77.75427735380396,67.06824458410088,17.67390330562796,25.901789939752025,35.62410200091457,25.940627398027804,64.83593242721177,23.83856467498401,0.0,54.336161842618786,73.16795324413035,0.6720534807952735,53.60133015163395,21.812718796584807,57.42645764949761,39.836609859444295,4.839437939841083,57.60038437375482,79.53524520631488,0.0,47.993879488368314,81.5514120086406,68.42522474363562,12.874146645721538,96.76151464132352,13.181147430173919,0.7214190702516229,89.05530797791499,54.89576367523771,24.434547674990245,0.0,79.79539265222755,32.89165289812328,43.24263485979658,18.83700335437819,68.01817712920955,12.312989399920067,43.310605203717934,48.773919197693104,76.79698148723419,31.191375655519582,0.0,30.825752808875002,23.118570089290166,82.9242594665625,54.34260013837476,1.5691782633958016,5.95710874522636,98.88973306427538,43.14119674413352,89.07192741385138,51.501675848104114,0.0,32.492935626986096,79.33056397953258,98.88880336158536,54.71645248345728,10.155604374972421,93.35655959799472,17.675665613557246,74.90128511018463,31.14669785737289,47.91616703983937,0.0,113.24765798974512,30.082614337785436,78.05716140930036,57.49725329855244,2.4019559379036086,81.79334065698151,31.94453296497499,5.921715686138383,72.49226039529567,69.90347088960289,0.0,150.50469908894033,133.06213507762354,1.8686285434030963,16.66630275884164,84.2082769443001,146.7450888678525,144.6758026588258,16.317562115646826,68.27031273631971,82.78806379507573,0.0,6.770410364065988,50.191968814307955,38.19099116793527,102.2292610597853,75.2928630435003,29.035943406643675,155.94395756751805,139.95568665810322,111.71316342292013,116.43384587817266
515.56,0.0,9.510396574625887,39.587880084336966,59.842439469429316,22.53260065953435,21.90143662651782,45.50452026731687,15.04765232545076,30.85202505859827,67.53598660538167,3.4342831833090397,0.0,57.10537696323432,58.323422493173354,28.747396174309426,57.87350695411351,56.48872829078641,11.486236376934595,1.4582885305460462,63.17610914467819,36.781815241484196,26.864531591601487,0.0,34.310539433755736,73.19635263610101,69.0505658192734,81.47377961575704,48.61051962963981,64.15171453790798,29.228001767099627,79.96422483101738,9.165878946723174,12.687197246950094,0.0,60.01160635842376,10.644403758457694,63.38530055218356,27.96063565074443,31.89538699935983,8.139933270324455,53.29704043270521,13.540178136654086,73.15795439099948,42.90802859102968,0.0,79.47996683188825,85.23002051142772,47.108658112973394,12.511462661237688,41.26733450730829,76.55355214747766,6.13180859696347,50.093228216715424,16.23391458417895,5.481695939672952,0.0,72.70700774659285,5.632937866539892,91.93668339567346,9.098178131901406,11.262981385773523,81.43796274405004,44.0688821854254,75.84012981380732,106.08916476799597,62.66762920414798,0.0,144.52986199348595,52.83613794508081,143.12696959402598,83.4654837554689,75.08195172788704,98.25545229797233,76.91911934870171,103.48795038242973,86.45977244717429,124.0913570509044,0.0,1.07739535066906,53.68835032932293,47.139039897695724,11.704063601971297,95.61896972037627,94.19759109314076,123.97084522698106,41.80881354610714,15.386630643725452,154.02433298042715,0.0,26.35722270268283,29.365455869158374,95.54500840503358,92.56284219646746,56.166133809147794,119.54792834168474,38.70339855593356,6.972097418391687,57.85976951093693,57.75797010373738
517.66,37.93,112.75867424734537,70.83438261061534,65.75428728103644,99.44632529042556,95.67176098381395,100.28362747750481,62.03421219417202,64.23663628192973,46.31889045092172,47.22786752868221,31.74,74.73963809874965,60.683305305984646,104.43428598561628,57.22235655537485,59.89186594717158,54.351209552830355,93.90632852000564,36.228134683692105,79.20838333485943,100.59255982152898,11.95,61.18807694065866,46.77335497598578,58.82021705875208,40.16002356048534,79.69766584065079,17.53009346800009,52.0682983291279,20.844389078905945,57.73276478176116,81.09274438382339,0.0,17.95568611488207,31.72715227415024,63.97562160794969,16.190840238065928,19.07188213662417,14.644648758759304,69.28017526609992,77.78912732649033,27.593085058080288,67.86478765278159,6.88,30.74456655341307,14.903756853055803,69.08395801686878,100.17733169924597,58.50262287066753,9.294440411815568,82.92697866948414,40.604474560710194,88.31789933339013,77.16412991031729,0.0,84.17358956711399,86.73545977875226,100.75619727499586,74.21518148482524,103.61948188891564,42.755938218831155,64.85438746620859,24.667112524509193,85.50266136263217,56.55666885178364,0.0,67.31152369579992,112.07262989012737,143.54117165434985,145.69633661275086,125.46885808153746,95.8973024505381,11.688211816388623,129.15283515360053,34.893889468117855,107.49412989365209,0.0,32.10615883691789,139.53626772896268,12.25869843831888,11.428784550961346,61.57457271055997,157.11100888796594,117.0861637790673,119.27909590960643,124.97914053753072,1.4919824014964134,0.0,70.60442341751374,27.82015174386731,87.35831255125349,134.37329171365548,91.59104056959058,71.30945713612722,114.28456078535818,78.8060641138165,48.01318065628088,120.9250710734308
